Branch,Category,Jee_Rank,Region,Round
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,5218,D,4
Computer Science and Engineering with specialization in Data Science,GEN,11576,D,4
Electrical Engineering,GEN,47439,D,4
Electronics and Communication Engineering,GEN,29889,D,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN,25206,D,4
Information Technology,GEN,14944,D,4
Information Technology with specialization in Network and Information Security,GEN,17980,D,4
Instrumentation and Control Engineering,GEN,58398,D,4
Mathematics and Computing,GEN,21446,D,4
Mechanical Engineering,GEN,77951,D,4
Bio-Technology,GEN,24635,OD,4
Computer Science and Engineering,GEN,4008,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,3631,OD,4
Computer Science and Engineering with specialization in Data Science,GEN,5489,OD,4
Electrical Engineering,GEN,12327,OD,4
Electronics and Communication Engineering,GEN,9072,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN,8148,OD,4
Information Technology,GEN,5871,OD,4
Information Technology with specialization in Network and Information Security,GEN,6677,OD,4
Instrumentation and Control Engineering,GEN,16901,OD,4
Mathematics and Computing,GEN,7370,OD,4
Mechanical Engineering,GEN,19471,OD,4
Bio-Technology,GEN,117910,D,U1
Computer Science and Engineering,GEN,9527,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,5218,D,U1
Computer Science and Engineering with specialization in Data Science,GEN,11579,D,U1
Electrical Engineering,GEN,49873,D,U1
Electronics and Communication Engineering,GEN,30994,D,U1
Electronics and Communication Engineering with specialization in Internet of Things,GEN,25213,D,U1
Information Technology,GEN,15176,D,U1
Information Technology with specialization in Network and Information Security,GEN,18408,D,U1
Instrumentation and Control Engineering,GEN,62947,D,U1
Mathematics and Computing,GEN,21984,D,U1
Mechanical Engineering,GEN,93405,D,U1
Bio-Technology,GEN,-,OD,U1
Computer Science and Engineering,GEN,4094,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,4008,OD,U1
Computer Science and Engineering with specialization in Data Science,GEN,6128,OD,U1
Electrical Engineering,GEN,19761,OD,U1
Electronics and Communication Engineering,GEN,22158,OD,U1
Electronics and Communication Engineering with specialization in Internet of Things,GEN,24635,OD,U1
Information Technology,GEN,7134,OD,U1
Information Technology with specialization in Network and Information Security,GEN,11475,OD,U1
Instrumentation and Control Engineering,GEN,15794,OD,U1
Mathematics and Computing,GEN,16791,OD,U1
Mechanical Engineering,GEN,-,OD,U1
Bio-Technology,GEN,208655,D,S
Computer Science and Engineering,GEN,9527,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,5218,D,S
Computer Science and Engineering with specialization in Data Science,GEN,11579,D,S
Electrical Engineering,GEN,49873,D,S
Electronics and Communication Engineering,GEN,31309,D,S
Electronics and Communication Engineering with specialization in Internet of Things,GEN,25403,D,S
Information Technology,GEN,15176,D,S
Information Technology with specialization in Network and Information Security,GEN,18434,D,S
Instrumentation and Control Engineering,GEN,65429,D,S
Mathematics and Computing,GEN,22142,D,S
Mechanical Engineering,GEN,94186,D,S
Bio-Technology,GEN,157958,OD,S
Computer Science and Engineering,GEN,4094,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,4008,OD,S
Computer Science and Engineering with specialization in Data Science,GEN,6128,OD,S
Electrical Engineering,GEN,33575,OD,S
Electronics and Communication Engineering,GEN,28324,OD,S
Electronics and Communication Engineering with specialization in Internet of Things,GEN,26029,OD,S
Information Technology,GEN,7134,OD,S
Information Technology with specialization in Network and Information Security,GEN,11475,OD,S
Instrumentation and Control Engineering,GEN,41535,OD,S
Mathematics and Computing,GEN,16791,OD,S
Mechanical Engineering,GEN,68746,OD,S
Bio-Technology,GEN-DEF,166409,D,1
Computer Science and Engineering,GEN-DEF,146154,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,227019,D,1
Computer Science and Engineering with specialization in Data Science,GEN-DEF,8777,D,1
Electrical Engineering,GEN-DEF,78153,D,1
Electronics and Communication Engineering,GEN-DEF,45034,D,1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,42943,D,1
Information Technology,GEN-DEF,15522,D,1
Information Technology with specialization in Network and Information Security,GEN-DEF,15699,D,1
Instrumentation and Control Engineering,GEN-DEF,79018,D,1
Mathematics and Computing,GEN-DEF,22961,D,1
Mechanical Engineering,GEN-DEF,126612,D,1
Bio-Technology,GEN-DEF,-,OD,1
Computer Science and Engineering,GEN-DEF,126385,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,29439,OD,1
Computer Science and Engineering with specialization in Data Science,GEN-DEF,-,OD,1
Electrical Engineering,GEN-DEF,187771,OD,1
Electronics and Communication Engineering,GEN-DEF,-,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,-,OD,1
Information Technology,GEN-DEF,-,OD,1
Information Technology with specialization in Network and Information Security,GEN-DEF,-,OD,1
Instrumentation and Control Engineering,GEN-DEF,484534 (Priority III),OD,1
Mathematics and Computing,GEN-DEF,-,OD,1
Mechanical Engineering,GEN-DEF,-,OD,1
Bio-Technology,GEN-DEF,206648 (Priority VI),D,2
Computer Science and Engineering,GEN-DEF,146154,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,227019,D,2
Computer Science and Engineering with specialization in Data Science,GEN-DEF,15522,D,2
Electrical Engineering,GEN-DEF,104402,D,2
Electronics and Communication Engineering,GEN-DEF,53774,D,2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,45034,D,2
Information Technology,GEN-DEF,15897,D,2
Information Technology with specialization in Network and Information Security,GEN-DEF,22961,D,2
Instrumentation and Control Engineering,GEN-DEF,127424,D,2
Mathematics and Computing,GEN-DEF,24946,D,2
Mechanical Engineering,GEN-DEF,150334,D,2
Bio-Technology,GEN-DEF,-,OD,2
Computer Science and Engineering,GEN-DEF,126385,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,29439,OD,2
Computer Science and Engineering with specialization in Data Science,GEN-DEF,-,OD,2
Electrical Engineering,GEN-DEF,291725,OD,2
Electronics and Communication Engineering,GEN-DEF,-,OD,2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,-,OD,2
Information Technology,GEN-DEF,-,OD,2
Information Technology with specialization in Network and Information Security,GEN-DEF,-,OD,2
Instrumentation and Control Engineering,GEN-DEF,484534 (Priority III),OD,2
Mathematics and Computing,GEN-DEF,-,OD,2
Mechanical Engineering,GEN-DEF,-,OD,2
Bio-Technology,GEN-DEF,206648 (Priority VI),D,3
Computer Science and Engineering,GEN-DEF,146154,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,227019,D,3
Computer Science and Engineering with specialization in Data Science,GEN-DEF,15522,D,3
Electrical Engineering,GEN-DEF,104402,D,3
Electronics and Communication Engineering,GEN-DEF,53774,D,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,45034,D,3
Information Technology,GEN-DEF,21945,D,3
Information Technology with specialization in Network and Information Security,GEN-DEF,22961,D,3
Instrumentation and Control Engineering,GEN-DEF,127424,D,3
Mathematics and Computing,GEN-DEF,24946,D,3
Mechanical Engineering,GEN-DEF,150334,D,3
Bio-Technology,GEN-DEF,-,OD,3
Computer Science and Engineering,GEN-DEF,126385,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,29439,OD,3
Computer Science and Engineering with specialization in Data Science,GEN-DEF,-,OD,3
Electrical Engineering,GEN-DEF,291725,OD,3
Electronics and Communication Engineering,GEN-DEF,-,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,-,OD,3
Information Technology,GEN-DEF,-,OD,3
Information Technology with specialization in Network and Information Security,GEN-DEF,-,OD,3
Instrumentation and Control Engineering,GEN-DEF,484534 (Priority III),OD,3
Mathematics and Computing,GEN-DEF,-,OD,3
Mechanical Engineering,GEN-DEF,-,OD,3
Bio-Technology,GEN-DEF,236115,D,4
Computer Science and Engineering,GEN-DEF,146154,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,227019,D,4
Computer Science and Engineering with specialization in Data Science,GEN-DEF,15522,D,4
Electrical Engineering,GEN-DEF,104402,D,4
Electronics and Communication Engineering,GEN-DEF,53774,D,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,45034,D,4
Information Technology,GEN-DEF,22961,D,4
Information Technology with specialization in Network and Information Security,GEN-DEF,24946,D,4
Instrumentation and Control Engineering,GEN-DEF,127424,D,4
Mathematics and Computing,GEN-DEF,30799,D,4
Mechanical Engineering,GEN-DEF,150334,D,4
Bio-Technology,GEN-DEF,-,OD,4
Computer Science and Engineering,GEN-DEF,126385,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,29439,OD,4
Computer Science and Engineering with specialization in Data Science,GEN-DEF,-,OD,4
Electrical Engineering,GEN-DEF,93115 (Priority IV),OD,4
Electronics and Communication Engineering,GEN-DEF,-,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,-,OD,4
Information Technology,GEN-DEF,-,OD,4
Information Technology with specialization in Network and Information Security,GEN-DEF,-,OD,4
Instrumentation and Control Engineering,GEN-DEF,484534,OD,4
Mathematics and Computing,GEN-DEF,-,OD,4
Mechanical Engineering,GEN-DEF,-,OD,4
Bio-Technology,GEN-DEF,-,D,U1
Computer Science and Engineering,GEN-DEF,146154,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,227019,D,U1
Computer Science and Engineering with specialization in Data Science,GEN-DEF,15522,D,U1
Electrical Engineering,GEN-DEF,104402,D,U1
Electronics and Communication Engineering,GEN-DEF,53774,D,U1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,45034,D,U1
Information Technology,GEN-DEF,22961,D,U1
Information Technology with specialization in Network and Information Security,GEN-DEF,24946,D,U1
Instrumentation and Control Engineering,GEN-DEF,127424,D,U1
Mathematics and Computing,GEN-DEF,30799,D,U1
Mechanical Engineering,GEN-DEF,195323,D,U1
Bio-Technology,GEN-DEF,-,OD,U1
Computer Science and Engineering,GEN-DEF,126385,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,29439,OD,U1
Computer Science and Engineering with specialization in Data Science,GEN-DEF,-,OD,U1
Electrical Engineering,GEN-DEF,93115,OD,U1
Electronics and Communication Engineering,GEN-DEF,-,OD,U1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,-,OD,U1
Information Technology,GEN-DEF,-,OD,U1
Information Technology with specialization in Network and Information Security,GEN-DEF,-,OD,U1
Instrumentation and Control Engineering,GEN-DEF,484534,OD,U1
Mathematics and Computing,GEN-DEF,-,OD,U1
Mechanical Engineering,GEN-DEF,-,OD,U1
Bio-Technology,GEN-DEF,-,D,S
Computer Science and Engineering,GEN-DEF,146154,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,227019,D,S
Computer Science and Engineering with specialization in Data Science,GEN-DEF,15522,D,S
Electrical Engineering,GEN-DEF,104402,D,S
Electronics and Communication Engineering,GEN-DEF,53774,D,S
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,45034,D,S
Information Technology,GEN-DEF,22961,D,S
Information Technology with specialization in Network and Information Security,GEN-DEF,24946,D,S
Instrumentation and Control Engineering,GEN-DEF,127424,D,S
Mathematics and Computing,GEN-DEF,30799,D,S
Mechanical Engineering,GEN-DEF,195323,D,S
Bio-Technology,GEN-DEF,-,OD,S
Computer Science and Engineering,GEN-DEF,126385,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,29439,OD,S
Computer Science and Engineering with specialization in Data Science,GEN-DEF,-,OD,S
Electrical Engineering,GEN-DEF,93115,OD,S
Electronics and Communication Engineering,GEN-DEF,-,OD,S
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,-,OD,S
Information Technology,GEN-DEF,-,OD,S
Information Technology with specialization in Network and Information Security,GEN-DEF,-,OD,S
Instrumentation and Control Engineering,GEN-DEF,484534,OD,S
Mathematics and Computing,GEN-DEF,-,OD,S
Mechanical Engineering,GEN-DEF,-,OD,S
Bio-Technology,GENGirlCandidate,69862,D,1
Computer Science and Engineering,GENGirlCandidate,7915,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,6108,D,1
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,8677,D,1
Electrical Engineering,GENGirlCandidate,50377,D,1
Electronics and Communication Engineering,GENGirlCandidate,27013,D,1
Electronics and Communication Engineering with specialization in Internet of Things,GENGirlCandidate,18269,D,1
Information Technology,GENGirlCandidate,10824,D,1
Information Technology with specialization in Network and Information Security,GENGirlCandidate,12564,D,1
Instrumentation and Control Engineering,GENGirlCandidate,58015,D,1
Mathematics and Computing,GENGirlCandidate,17830,D,1
Mechanical Engineering,GENGirlCandidate,70413,D,1
Bio-Technology,GENGirlCandidate,15129,OD,1
Computer Science and Engineering,GENGirlCandidate,2334,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,1024,OD,1
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,-,OD,1
Electrical Engineering,GENGirlCandidate,10342,OD,1
Electronics and Communication Engineering,GENGirlCandidate,6436,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,GENGirlCandidate,8324,OD,1
Information Technology,GENGirlCandidate,3382,OD,1
Information Technology with specialization in Network and Information Security,GENGirlCandidate,4557,OD,1
Instrumentation and Control Engineering,GENGirlCandidate,14064,OD,1
Mathematics and Computing,GENGirlCandidate,4856,OD,1
Mechanical Engineering,GENGirlCandidate,14646,OD,1
Bio-Technology,GENGirlCandidate,86136,D,2
Computer Science and Engineering,GENGirlCandidate,12238,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,9871,D,2
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,13050,D,2
Electrical Engineering,GENGirlCandidate,57996,D,2
Electronics and Communication Engineering,GENGirlCandidate,34036,D,2
Electronics and Communication Engineering with specialization in Internet of Things,GENGirlCandidate,27013,D,2
Information Technology,GENGirlCandidate,14757,D,2
Information Technology with specialization in Network and Information Security,GENGirlCandidate,18677,D,2
Instrumentation and Control Engineering,GENGirlCandidate,66320,D,2
Mathematics and Computing,GENGirlCandidate,20553,D,2
Mechanical Engineering,GENGirlCandidate,83825,D,2
Bio-Technology,GENGirlCandidate,24635,OD,2
Computer Science and Engineering,GENGirlCandidate,3882,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,3546,OD,2
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,-,OD,2
Electrical Engineering,GENGirlCandidate,13284,OD,2
Electronics and Communication Engineering,GENGirlCandidate,10342,OD,2
Electronics and Communication Engineering with specialization in Internet of Things,GENGirlCandidate,9657,OD,2
Information Technology,GENGirlCandidate,4872,OD,2
Information Technology with specialization in Network and Information Security,GENGirlCandidate,5527,OD,2
Instrumentation and Control Engineering,GENGirlCandidate,18316,OD,2
Mathematics and Computing,GENGirlCandidate,6130,OD,2
Mechanical Engineering,GENGirlCandidate,20072,OD,2
Bio-Technology,GENGirlCandidate,93903,D,3
Computer Science and Engineering,GENGirlCandidate,12238,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,9871,D,3
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,13050,D,3
Electrical Engineering,GENGirlCandidate,57996,D,3
Electronics and Communication Engineering,GENGirlCandidate,34036,D,3
Electronics and Communication Engineering with specialization in Internet of Things,GENGirlCandidate,27013,D,3
Information Technology,GENGirlCandidate,17660,D,3
Information Technology with specialization in Network and Information Security,GENGirlCandidate,18677,D,3
Instrumentation and Control Engineering,GENGirlCandidate,66857,D,3
Mathematics and Computing,GENGirlCandidate,21943,D,3
Mechanical Engineering,GENGirlCandidate,83825,D,3
Bio-Technology,GENGirlCandidate,24635,OD,3
Computer Science and Engineering,GENGirlCandidate,5684,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,3546,OD,3
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,-,OD,3
Electrical Engineering,GENGirlCandidate,18832,OD,3
Electronics and Communication Engineering,GENGirlCandidate,10349,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,GENGirlCandidate,9657,OD,3
Information Technology,GENGirlCandidate,6371,OD,3
Information Technology with specialization in Network and Information Security,GENGirlCandidate,8476,OD,3
Instrumentation and Control Engineering,GENGirlCandidate,20947,OD,3
Mathematics and Computing,GENGirlCandidate,6171,OD,3
Mechanical Engineering,GENGirlCandidate,20991,OD,3
Bio-Technology,GENGirlCandidate,117910,D,4
Computer Science and Engineering,GENGirlCandidate,13833,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,9871,D,4
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,18116,D,4
Electrical Engineering,GENGirlCandidate,59529,D,4
Electronics and Communication Engineering,GENGirlCandidate,36322,D,4
Electronics and Communication Engineering with specialization in Internet of Things,GENGirlCandidate,28182,D,4
Information Technology,GENGirlCandidate,21190,D,4
Information Technology with specialization in Network and Information Security,GENGirlCandidate,22383,D,4
Instrumentation and Control Engineering,GENGirlCandidate,92473,D,4
Mathematics and Computing,GENGirlCandidate,27786,D,4
Mechanical Engineering,GENGirlCandidate,107554,D,4
Bio-Technology,GENGirlCandidate,29580,OD,4
Computer Science and Engineering,GENGirlCandidate,7765,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,5684,OD,4
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,-,OD,4
Electrical Engineering,GENGirlCandidate,21079,OD,4
Electronics and Communication Engineering,GENGirlCandidate,16026,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,GENGirlCandidate,16947,OD,4
Information Technology,GENGirlCandidate,9943,OD,4
Information Technology with specialization in Network and Information Security,GENGirlCandidate,10342,OD,4
Instrumentation and Control Engineering,GENGirlCandidate,23121,OD,4
Mathematics and Computing,GENGirlCandidate,10349,OD,4
Mechanical Engineering,GENGirlCandidate,26484,OD,4
Bio-Technology,GEN-PWD,354144,D,1
Computer Science and Engineering,GEN-PWD,119220,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,219446,D,1
Computer Science and Engineering with specialization in Data Science,GEN-PWD,314068,D,1
Electrical Engineering,GEN-PWD,-,D,1
Electronics and Communication Engineering,GEN-PWD,583367,D,1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,844681,D,1
Information Technology,GEN-PWD,358362,D,1
Information Technology with specialization in Network and Information Security,GEN-PWD,439735,D,1
Instrumentation and Control Engineering,GEN-PWD,-,D,1
Mathematics and Computing,GEN-PWD,520609,D,1
Mechanical Engineering,GEN-PWD,-,D,1
Bio-Technology,GEN-PWD,-,OD,1
Computer Science and Engineering,GEN-PWD,49846,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,1
Computer Science and Engineering with specialization in Data Science,GEN-PWD,-,OD,1
Electrical Engineering,GEN-PWD,-,OD,1
Electronics and Communication Engineering,GEN-PWD,111266,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,-,OD,1
Information Technology,GEN-PWD,87784,OD,1
Information Technology with specialization in Network and Information Security,GEN-PWD,-,OD,1
Instrumentation and Control Engineering,GEN-PWD,217655,OD,1
Mathematics and Computing,GEN-PWD,-,OD,1
Mechanical Engineering,GEN-PWD,242666,OD,1
Bio-Technology,GEN-PWD,570221,D,2
Computer Science and Engineering,GEN-PWD,290222,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,354144,D,2
Computer Science and Engineering with specialization in Data Science,GEN-PWD,395478,D,2
Electrical Engineering,GEN-PWD,-,D,2
Electronics and Communication Engineering,GEN-PWD,-,D,2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,-,D,2
Information Technology,GEN-PWD,534357,D,2
Information Technology with specialization in Network and Information Security,GEN-PWD,583367,D,2
Instrumentation and Control Engineering,GEN-PWD,-,D,2
Mathematics and Computing,GEN-PWD,-,D,2
Mechanical Engineering,GEN-PWD,-,D,2
Bio-Technology,GEN-PWD,-,OD,2
Computer Science and Engineering,GEN-PWD,67806,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,2
Computer Science and Engineering with specialization in Data Science,GEN-PWD,-,OD,2
Electrical Engineering,GEN-PWD,-,OD,2
Electronics and Communication Engineering,GEN-PWD,123978,OD,2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,-,OD,2
Information Technology,GEN-PWD,125758,OD,2
Information Technology with specialization in Network and Information Security,GEN-PWD,-,OD,2
Instrumentation and Control Engineering,GEN-PWD,334844,OD,2
Mathematics and Computing,GEN-PWD,-,OD,2
Mechanical Engineering,GEN-PWD,310455,OD,2
Bio-Technology,GEN-PWD,-,D,3
Computer Science and Engineering,GEN-PWD,290222,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,354144,D,3
Computer Science and Engineering with specialization in Data Science,GEN-PWD,395478,D,3
Electrical Engineering,GEN-PWD,-,D,3
Electronics and Communication Engineering,GEN-PWD,-,D,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,-,D,3
Information Technology,GEN-PWD,527585,D,3
Information Technology with specialization in Network and Information Security,GEN-PWD,583367,D,3
Instrumentation and Control Engineering,GEN-PWD,-,D,3
Mathematics and Computing,GEN-PWD,-,D,3
Mechanical Engineering,GEN-PWD,-,D,3
Bio-Technology,GEN-PWD,-,OD,3
Computer Science and Engineering,GEN-PWD,67806,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,3
Computer Science and Engineering with specialization in Data Science,GEN-PWD,-,OD,3
Electrical Engineering,GEN-PWD,-,OD,3
Electronics and Communication Engineering,GEN-PWD,123978,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,-,OD,3
Information Technology,GEN-PWD,60010,OD,3
Information Technology with specialization in Network and Information Security,GEN-PWD,-,OD,3
Instrumentation and Control Engineering,GEN-PWD,335040,OD,3
Mathematics and Computing,GEN-PWD,-,OD,3
Mechanical Engineering,GEN-PWD,479902,OD,3
Bio-Technology,GEN-PWD,-,D,4
Computer Science and Engineering,GEN-PWD,290222,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,395478,D,4
Computer Science and Engineering with specialization in Data Science,GEN-PWD,526676,D,4
Electrical Engineering,GEN-PWD,-,D,4
Electronics and Communication Engineering,GEN-PWD,-,D,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,-,D,4
Information Technology,GEN-PWD,527585,D,4
Information Technology with specialization in Network and Information Security,GEN-PWD,583367,D,4
Instrumentation and Control Engineering,GEN-PWD,-,D,4
Mathematics and Computing,GEN-PWD,-,D,4
Mechanical Engineering,GEN-PWD,-,D,4
Bio-Technology,GEN-PWD,-,OD,4
Computer Science and Engineering,GEN-PWD,67806,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,4
Computer Science and Engineering with specialization in Data Science,GEN-PWD,-,OD,4
Electrical Engineering,GEN-PWD,-,OD,4
Electronics and Communication Engineering,GEN-PWD,123978,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,-,OD,4
Information Technology,GEN-PWD,145015,OD,4
Information Technology with specialization in Network and Information Security,GEN-PWD,-,OD,4
Instrumentation and Control Engineering,GEN-PWD,475274,OD,4
Mathematics and Computing,GEN-PWD,-,OD,4
Mechanical Engineering,GEN-PWD,523203,OD,4
Bio-Technology,GEN-PWD,-,D,U1
Computer Science and Engineering,GEN-PWD,290222,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,395478,D,U1
Computer Science and Engineering with specialization in Data Science,GEN-PWD,526676,D,U1
Electrical Engineering,GEN-PWD,-,D,U1
Electronics and Communication Engineering,GEN-PWD,-,D,U1
