Branch,Category,Jee_Rank,Region,Round
Computer Science and Engineering,OBC Defence,13269 (184755 (Priority VI)),A) Delhi Region,Round 4
Computer Science and Social Sciences,OBC Defence,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,OBC Defence,17124 (552270 (Priority VI)),A) Delhi Region,Round 4
Electronics and VLSI Engineering,OBC Defence,14474 (237115 (Priority VIII)),A) Delhi Region,Round 4
Computer Science and Applied Mathematics,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Design,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,OBC Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,OBC Defence,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,OBC Defence,203462 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,OBC Defence,173850 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Biosciences,OBC Defence,206099 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Design,OBC Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering,OBC Defence,184755 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Social Sciences,OBC Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,OBC Defence,552270 (Priority VI),A) Delhi Region,Upgradation Round
Electronics and VLSI Engineering,OBC Defence,237115,A) Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Biosciences,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Design,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Social Sciences,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and VLSI Engineering,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,OBC Defence,-,A) Delhi Region,Spot Round
Computer Science and Artificial Intelligence,OBC Defence,-,A) Delhi Region,Spot Round
Computer Science and Biosciences,OBC Defence,-,A) Delhi Region,Spot Round
Computer Science and Design,OBC Defence,-,A) Delhi Region,Spot Round
Computer Science and Engineering,OBC Defence,-,A) Delhi Region,Spot Round
Computer Science and Social Sciences,OBC Defence,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,OBC Defence,-,A) Delhi Region,Spot Round
Computer Science and Applied Mathematics,OBC Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Artificial Intelligence,OBC Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Biosciences,OBC Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Design,OBC Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,OBC Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Social Sciences,OBC Defence,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,OBC Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Applied Mathematics,OBC Defence,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,OBC Defence,-,A) Delhi Region,Round 1
Computer Science and Biosciences,OBC Defence,-,A) Delhi Region,Round 1
Computer Science and Design,OBC Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering,OBC Defence,-,A) Delhi Region,Round 1
Computer Science and Social Sciences,OBC Defence,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,OBC Defence,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,OBC Defence,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,OBC Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,OBC Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,OBC Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Design,OBC Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,OBC Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,OBC Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,OBC Defence,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,OBC Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,OBC Defence,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,OBC Defence,-,A) Delhi Region,Round 2
Computer Science and Biosciences,OBC Defence,-,A) Delhi Region,Round 2
Computer Science and Design,OBC Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering,OBC Defence,-,A) Delhi Region,Round 2
Computer Science and Social Sciences,OBC Defence,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,OBC Defence,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,OBC Defence,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,OBC Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,OBC Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,OBC Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Design,OBC Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,OBC Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,OBC Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,OBC Defence,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,OBC Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,OBC Defence,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,OBC Defence,-,A) Delhi Region,Round 3
Computer Science and Biosciences,OBC Defence,-,A) Delhi Region,Round 3
Computer Science and Design,OBC Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering,OBC Defence,-,A) Delhi Region,Round 3
Computer Science and Social Sciences,OBC Defence,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,OBC Defence,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,OBC Defence,-,A) Delhi Region,Round 3
Computer Science and Applied Mathematics,OBC Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,OBC Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,OBC Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Design,OBC Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,OBC Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,OBC Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,OBC Defence,-,B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,OBC Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,OBC Defence,-,A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,OBC Defence,-,A) Delhi Region,Round 4
Computer Science and Biosciences,OBC Defence,-,A) Delhi Region,Round 4
Computer Science and Design,OBC Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering,OBC Defence,-,A) Delhi Region,Round 4
Computer Science and Social Sciences,OBC Defence,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,OBC Defence,-,A) Delhi Region,Round 4
Electronics and VLSI Engineering,OBC Defence,-,A) Delhi Region,Round 4
Computer Science and Applied Mathematics,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Design,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,OBC Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,OBC Defence,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,OBC Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Design,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Design,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Design,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Design,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Round 4
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Design,OBC PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Upgradation Round
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Spot Round
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Spot Round
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Spot Round
Computer Science and Design,OBC PWD,-,A) Delhi Region,Spot Round
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Spot Round
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Spot Round
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Design,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Design,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Design,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Round 3
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Biosciences,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Design,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Engineering,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Social Sciences,OBC PWD,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,OBC PWD,-,A) Delhi Region,Round 4
Electronics and VLSI Engineering,OBC PWD,-,A) Delhi Region,Round 4
Computer Science and Applied Mathematics,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Design,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,OBC PWD,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,OBC PWD,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,OBC PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,SC,11278 (132842),A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,SC,9341 (91314),A) Delhi Region,Round 1
Computer Science and Biosciences,SC,12485 (168457),A) Delhi Region,Round 1
Computer Science and Design,SC,11167 (129982),A) Delhi Region,Round 1
Computer Science and Engineering,SC,10258 (108625),A) Delhi Region,Round 1
Computer Science and Social Sciences,SC,12399 (165766),A) Delhi Region,Round 1
Electronics and Communication Engineering,SC,12598 (172452),A) Delhi Region,Round 1
Electronics and VLSI Engineering,SC,13193 (194514),A) Delhi Region,Round 1
Computer Science and Applied Mathematics,SC,3745 (28052),B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,SC,2710 (19722),B) Outside Delhi Region,Round 1
Computer Science and Biosciences,SC,4617 (35757),B) Outside Delhi Region,Round 1
Computer Science and Design,SC,4871 (38134),B) Outside Delhi Region,Round 1
Computer Science and Engineering,SC,2845 (20872),B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,SC,5231 (41511),B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,SC,3522 (26277),B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,SC,5614 (45323),B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,SC,12026 (154039),A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,SC,10316 (109852),A) Delhi Region,Round 2
Computer Science and Biosciences,SC,12711 (177002),A) Delhi Region,Round 2
Computer Science and Design,SC,11240 (132079),A) Delhi Region,Round 2
Computer Science and Engineering,SC,10834 (121914),A) Delhi Region,Round 2
Computer Science and Social Sciences,SC,12494 (169014),A) Delhi Region,Round 2
Electronics and Communication Engineering,SC,13127 (192529),A) Delhi Region,Round 2
Electronics and VLSI Engineering,SC,13756 (220589),A) Delhi Region,Round 2
Computer Science and Applied Mathematics,SC,4999 (39288),B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,SC,2706 (19722),B) Outside Delhi Region,Round 2
Computer Science and Biosciences,SC,5920 (47857),B) Outside Delhi Region,Round 2
Computer Science and Design,SC,5958 (48175),B) Outside Delhi Region,Round 2
Computer Science and Engineering,SC,5586 (45090),B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,SC,6379 (52329),B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,SC,5821 (47048),B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,SC,6980 (59012),B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,SC,12356 (154039),A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,SC,10845 (115249),A) Delhi Region,Round 3
Computer Science and Biosciences,SC,13733 (201591),A) Delhi Region,Round 3
Computer Science and Design,SC,12755 (166788),A) Delhi Region,Round 3
Computer Science and Engineering,SC,11478 (130388),A) Delhi Region,Round 3
Computer Science and Social Sciences,SC,13706 (200560),A) Delhi Region,Round 3
Electronics and Communication Engineering,SC,13874 (208067),A) Delhi Region,Round 3
Electronics and VLSI Engineering,SC,14672 (248648),A) Delhi Region,Round 3
Computer Science and Applied Mathematics,SC,6070 (48175),B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,SC,2733 (19722),B) Outside Delhi Region,Round 3
Computer Science and Biosciences,SC,6530 (52540),B) Outside Delhi Region,Round 3
Computer Science and Design,SC,6171 (49114),B) Outside Delhi Region,Round 3
Computer Science and Engineering,SC,5661 (44797),B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,SC,6900 (56362),B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,SC,6453 (51832),B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,SC,7245 (60149),B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,SC,13099 (178510),A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,SC,10848 (115304),A) Delhi Region,Round 4
Computer Science and Biosciences,SC,14420 (234262),A) Delhi Region,Round 4
Computer Science and Design,SC,12930 (172275),A) Delhi Region,Round 4
Computer Science and Engineering,SC,11741 (137016),A) Delhi Region,Round 4
Computer Science and Social Sciences,SC,14147 (220589),A) Delhi Region,Round 4
Electronics and Communication Engineering,SC,14832 (257020),A) Delhi Region,Round 4
Electronics and VLSI Engineering,SC,15220 (280455),A) Delhi Region,Round 4
Computer Science and Applied Mathematics,SC,6752 (54743),B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,SC,2733 (19722),B) Outside Delhi Region,Round 4
Computer Science and Biosciences,SC,7940 (68434),B) Outside Delhi Region,Round 4
Computer Science and Design,SC,7070 (58323),B) Outside Delhi Region,Round 4
Computer Science and Engineering,SC,5958 (47217),B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,SC,7563 (63676),B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,SC,7412 (62153),B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,SC,8438 (75303),B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,SC,178510,A) Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,SC,125305,A) Delhi Region,Upgradation Round
Computer Science and Biosciences,SC,234262,A) Delhi Region,Upgradation Round
Computer Science and Design,SC,172275,A) Delhi Region,Upgradation Round
Computer Science and Engineering,SC,137459,A) Delhi Region,Upgradation Round
Computer Science and Social Sciences,SC,220589,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,SC,264004,A) Delhi Region,Upgradation Round
Electronics and VLSI Engineering,SC,306633,A) Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,SC,63676,B) Outside Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,SC,19722,B) Outside Delhi Region,Upgradation Round
Computer Science and Biosciences,SC,89192,B) Outside Delhi Region,Upgradation Round
Computer Science and Design,SC,78834,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,SC,49900,B) Outside Delhi Region,Upgradation Round
Computer Science and Social Sciences,SC,96177,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,SC,62153,B) Outside Delhi Region,Upgradation Round
Electronics and VLSI Engineering,SC,107451,B) Outside Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,SC,10398 (121261),A) Delhi Region,Spot Round
Computer Science and Artificial Intelligence,SC,9093 (96542),A) Delhi Region,Spot Round
Computer Science and Biosciences,SC,11861 (158331),A) Delhi Region,Spot Round
Computer Science and Design,SC,-,A) Delhi Region,Spot Round
Computer Science and Engineering,SC,-,A) Delhi Region,Spot Round
Computer Science and Social Sciences,SC,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,SC,-,A) Delhi Region,Spot Round
Computer Science and Applied Mathematics,SC,-,B) Outside Delhi Region,Spot Round
Computer Science and Artificial Intelligence,SC,-,B) Outside Delhi Region,Spot Round
Computer Science and Biosciences,SC,-,B) Outside Delhi Region,Spot Round
Computer Science and Design,SC,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,SC,-,B) Outside Delhi Region,Spot Round
Computer Science and Social Sciences,SC,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,SC,-,B) Outside Delhi Region,Spot Round
Computer Science and Applied Mathematics,SC,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,SC,9088 (96542),A) Delhi Region,Round 1
Computer Science and Biosciences,SC,11852 (158331),A) Delhi Region,Round 1
Computer Science and Design,SC,-,A) Delhi Region,Round 1
Computer Science and Engineering,SC,10393 (121261),A) Delhi Region,Round 1
Computer Science and Social Sciences,SC,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,SC,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,SC,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,SC,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,SC,-,B) Outside Delhi Region,Round 1
