Branch,Category,Jee_Rank,Region,Round
Electronics and Communication Engineering,EWS,30539,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,30265,B) Outside Delhi Region,Round 3
Information Technology,EWS,24915,B) Outside Delhi Region,Round 3
Mechanical and Automation Engineering,EWS,34657,B) Outside Delhi Region,Round 3
Architecture,EWS,4717,B) Outside Delhi Region,Round 3
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,B) Outside Delhi Region,Round 3
Artificial Intelligence and Machine Learning,EWS,107733,A) Delhi Region,Round 4
Computer Science and Engineering,EWS,96762,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,82606,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS,135032,A) Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,128632,A) Delhi Region,Round 4
Information Technology,EWS,105429,A) Delhi Region,Round 4
Mechanical and Automation Engineering,EWS,157739,A) Delhi Region,Round 4
Architecture,EWS,6030,A) Delhi Region,Round 4
B.Tech Mechanical and Automation Engineering + MBA,EWS,169809,A) Delhi Region,Round 4
Artificial Intelligence and Machine Learning,EWS,29342,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS,24563,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,23291,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS,34657,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,33431,B) Outside Delhi Region,Round 4
Information Technology,EWS,25079,B) Outside Delhi Region,Round 4
Mechanical and Automation Engineering,EWS,38896,B) Outside Delhi Region,Round 4
Architecture,EWS,4717,B) Outside Delhi Region,Round 4
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,B) Outside Delhi Region,Round 4
Artificial Intelligence and Machine Learning,EWS,116503,A) Delhi Region,Round 5
Computer Science and Engineering,EWS,99760,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,82606,A) Delhi Region,Round 5
Electronics and Communication Engineering,EWS,139197,A) Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,132115,A) Delhi Region,Round 5
Information Technology,EWS,107203,A) Delhi Region,Round 5
Mechanical and Automation Engineering,EWS,187976,A) Delhi Region,Round 5
Architecture,EWS,-,A) Delhi Region,Round 5
B.Tech Mechanical and Automation Engineering + MBA,EWS,194408,A) Delhi Region,Round 5
Artificial Intelligence and Machine Learning,EWS,32570,B) Outside Delhi Region,Round 5
Computer Science and Engineering,EWS,26424,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,29342,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,EWS,34892,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,34657,B) Outside Delhi Region,Round 5
Information Technology,EWS,29732,B) Outside Delhi Region,Round 5
Mechanical and Automation Engineering,EWS,38896,B) Outside Delhi Region,Round 5
Architecture,EWS,5925,B) Outside Delhi Region,Round 5
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,B) Outside Delhi Region,Round 5
Artificial Intelligence and Machine Learning,EWS,118632,A) Delhi Region,Upgradation Round
Computer Science and Engineering,EWS,101029,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,82606,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS,145434,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,132115,A) Delhi Region,Upgradation Round
Information Technology,EWS,107203,A) Delhi Region,Upgradation Round
Mechanical and Automation Engineering,EWS,194408,A) Delhi Region,Upgradation Round
Architecture,EWS,-,A) Delhi Region,Upgradation Round
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,A) Delhi Region,Upgradation Round
Artificial Intelligence and Machine Learning,EWS,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,EWS,29732,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,38896,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,-,B) Outside Delhi Region,Upgradation Round
Information Technology,EWS,-,B) Outside Delhi Region,Upgradation Round
Mechanical and Automation Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Architecture,EWS,-,B) Outside Delhi Region,Upgradation Round
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,B) Outside Delhi Region,Upgradation Round
Artificial Intelligence and Machine Learning,EWS,118632,A) Delhi Region,Spot Round
Computer Science and Engineering,EWS,101029,A) Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,82606,A) Delhi Region,Spot Round
Electronics and Communication Engineering,EWS,145434,A) Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,132115,A) Delhi Region,Spot Round
Information Technology,EWS,107203,A) Delhi Region,Spot Round
Mechanical and Automation Engineering,EWS,222925,A) Delhi Region,Spot Round
Architecture,EWS,-,A) Delhi Region,Spot Round
B.Tech Mechanical and Automation Engineering + MBA,EWS,216209,A) Delhi Region,Spot Round
Artificial Intelligence and Machine Learning,EWS,46588,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,EWS,35961,B) Outside Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,38896,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,EWS,45875,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,49434,B) Outside Delhi Region,Spot Round
Information Technology,EWS,42550,B) Outside Delhi Region,Spot Round
Mechanical and Automation Engineering,EWS,64534,B) Outside Delhi Region,Spot Round
Architecture,EWS,-,B) Outside Delhi Region,Spot Round
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,B) Outside Delhi Region,Spot Round
Artificial Intelligence and Machine Learning,EWS,119173,A) Delhi Region,something bad happened
Computer Science and Engineering,EWS,103409,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,83007,A) Delhi Region,something bad happened
Electronics and Communication Engineering,EWS,157739,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,132685,A) Delhi Region,something bad happened
Information Technology,EWS,107733,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,EWS,222925,A) Delhi Region,something bad happened
Architecture,EWS,-,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,EWS,216209,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,EWS,46588,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,EWS,35961,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,38896,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,EWS,45875,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,49434,B) Outside Delhi Region,something bad happened
Information Technology,EWS,42550,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,EWS,79931,B) Outside Delhi Region,something bad happened
Architecture,EWS,-,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 1,118632,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,101029,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,82606,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,145434,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 1,132115,A) Delhi Region,something bad happened
Information Technology,Spot Round - 1,107203,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 1,222925,A) Delhi Region,something bad happened
Architecture,Spot Round - 1,-,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 1,216209,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 1,46588,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,35961,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,38896,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,45875,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 1,49434,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 1,42550,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 1,64534,B) Outside Delhi Region,something bad happened
Architecture,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 2,119173,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,103409,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,83007,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,157739,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 2,132685,A) Delhi Region,something bad happened
Information Technology,Spot Round - 2,107733,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 2,222925,A) Delhi Region,something bad happened
Architecture,Spot Round - 2,-,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 2,216209,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 2,46588,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,35961,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,38896,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,45875,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 2,49434,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 2,42550,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 2,79931,B) Outside Delhi Region,something bad happened
Architecture,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,177576 (Priority VI),A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,249696 (Priority VI),A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 1
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 1
Information Technology,EWS Defence,-,A) Delhi Region,Round 1
Mechanical and Automation Engineering,EWS Defence,-,A) Delhi Region,Round 1
Architecture,EWS Defence,-,A) Delhi Region,Round 1
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,A) Delhi Region,Round 1
Artificial Intelligence and Machine Learning,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 1
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 1
Mechanical and Automation Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 1
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,B) Outside Delhi Region,Round 1
Artificial Intelligence and Machine Learning,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,249696 (Priority VI),A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 2
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 2
Information Technology,EWS Defence,-,A) Delhi Region,Round 2
Mechanical and Automation Engineering,EWS Defence,-,A) Delhi Region,Round 2
Architecture,EWS Defence,-,A) Delhi Region,Round 2
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,A) Delhi Region,Round 2
Artificial Intelligence and Machine Learning,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 2
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 2
Mechanical and Automation Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 2
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,B) Outside Delhi Region,Round 2
Artificial Intelligence and Machine Learning,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,249696 (Priority VI),A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 3
Information Technology,EWS Defence,-,A) Delhi Region,Round 3
Mechanical and Automation Engineering,EWS Defence,-,A) Delhi Region,Round 3
Architecture,EWS Defence,-,A) Delhi Region,Round 3
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,A) Delhi Region,Round 3
Artificial Intelligence and Machine Learning,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 3
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 3
Mechanical and Automation Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 3
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,B) Outside Delhi Region,Round 3
Artificial Intelligence and Machine Learning,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,249696 (Priority VI),A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 4
Information Technology,EWS Defence,-,A) Delhi Region,Round 4
Mechanical and Automation Engineering,EWS Defence,-,A) Delhi Region,Round 4
Architecture,EWS Defence,-,A) Delhi Region,Round 4
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,A) Delhi Region,Round 4
Artificial Intelligence and Machine Learning,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 4
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 4
Mechanical and Automation Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 4
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,B) Outside Delhi Region,Round 4
Artificial Intelligence and Machine Learning,EWS Defence,-,A) Delhi Region,Round 5
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,249696 (Priority VI),A) Delhi Region,Round 5
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 5
Information Technology,EWS Defence,-,A) Delhi Region,Round 5
Mechanical and Automation Engineering,EWS Defence,-,A) Delhi Region,Round 5
Architecture,EWS Defence,-,A) Delhi Region,Round 5
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,A) Delhi Region,Round 5
Artificial Intelligence and Machine Learning,EWS Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 5
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 5
Mechanical and Automation Engineering,EWS Defence,-,B) Outside Delhi Region,Round 5
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 5
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,B) Outside Delhi Region,Round 5
Artificial Intelligence and Machine Learning,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Upgradation Round
Information Technology,EWS Defence,-,A) Delhi Region,Upgradation Round
Mechanical and Automation Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Architecture,EWS Defence,-,A) Delhi Region,Upgradation Round
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,A) Delhi Region,Upgradation Round
Artificial Intelligence and Machine Learning,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Information Technology,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Mechanical and Automation Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Architecture,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Artificial Intelligence and Machine Learning,EWS Defence,-,A) Delhi Region,Spot Round
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Spot Round
Information Technology,EWS Defence,-,A) Delhi Region,Spot Round
Mechanical and Automation Engineering,EWS Defence,-,A) Delhi Region,Spot Round
Architecture,EWS Defence,-,A) Delhi Region,Spot Round
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,A) Delhi Region,Spot Round
Artificial Intelligence and Machine Learning,EWS Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Spot Round
Information Technology,EWS Defence,-,B) Outside Delhi Region,Spot Round
Mechanical and Automation Engineering,EWS Defence,-,B) Outside Delhi Region,Spot Round
Architecture,EWS Defence,-,B) Outside Delhi Region,Spot Round
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,B) Outside Delhi Region,Spot Round
Artificial Intelligence and Machine Learning,EWS Defence,-,A) Delhi Region,something bad happened
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,something bad happened
Information Technology,EWS Defence,-,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,EWS Defence,-,A) Delhi Region,something bad happened
Architecture,EWS Defence,-,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,EWS Defence,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,something bad happened
Information Technology,EWS Defence,-,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,EWS Defence,-,B) Outside Delhi Region,something bad happened
Architecture,EWS Defence,-,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,EWS Defence,-,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 1,-,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,-,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 1,-,A) Delhi Region,something bad happened
Information Technology,Spot Round - 1,-,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 1,-,A) Delhi Region,something bad happened
Architecture,Spot Round - 1,-,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 1,-,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Architecture,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 2,-,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,-,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 2,-,A) Delhi Region,something bad happened
Information Technology,Spot Round - 2,-,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 2,-,A) Delhi Region,something bad happened
Architecture,Spot Round - 2,-,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 2,-,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Architecture,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 1
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 1
Information Technology,EWS PWD,-,A) Delhi Region,Round 1
Mechanical and Automation Engineering,EWS PWD,-,A) Delhi Region,Round 1
Architecture,EWS PWD,-,A) Delhi Region,Round 1
B.Tech Mechanical and Automation Engineering + MBA,EWS PWD,-,A) Delhi Region,Round 1
Artificial Intelligence and Machine Learning,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS PWD,439948,B) Outside Delhi Region,Round 1
Information Technology,EWS PWD,-,B) Outside Delhi Region,Round 1
Mechanical and Automation Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Architecture,EWS PWD,-,B) Outside Delhi Region,Round 1
B.Tech Mechanical and Automation Engineering + MBA,EWS PWD,-,B) Outside Delhi Region,Round 1
Artificial Intelligence and Machine Learning,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 2
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 2
Information Technology,EWS PWD,-,A) Delhi Region,Round 2
Mechanical and Automation Engineering,EWS PWD,-,A) Delhi Region,Round 2
Architecture,EWS PWD,-,A) Delhi Region,Round 2
B.Tech Mechanical and Automation Engineering + MBA,EWS PWD,-,A) Delhi Region,Round 2
Artificial Intelligence and Machine Learning,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Round 2
