Branch,Category,Jee_Rank,Region,Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,4923,A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Data Science,General,10974,A) Delhi Region,Round 3
Electrical Engineering,General,32841,A) Delhi Region,Round 3
Electronics and Communication Engineering,General,24265,A) Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Internet of Things,General,20364,A) Delhi Region,Round 3
Information Technology,General,13075,A) Delhi Region,Round 3
Information Technology with specialization in Network and Information Security,General,15751,A) Delhi Region,Round 3
Instrumentation and Control Engineering,General,38756,A) Delhi Region,Round 3
Mathematics and Computing,General,18569,A) Delhi Region,Round 3
Mechanical Engineering,General,47480,A) Delhi Region,Round 3
Bio-Technology,General,19759,B) Outside Delhi Region,Round 3
Computer Science and Engineering,General,2966,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,General,2941,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Data Science,General,3749,B) Outside Delhi Region,Round 3
Electrical Engineering,General,9804,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,General,7679,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Internet of Things,General,7444,B) Outside Delhi Region,Round 3
Information Technology,General,4802,B) Outside Delhi Region,Round 3
Information Technology with specialization in Network and Information Security,General,5981,B) Outside Delhi Region,Round 3
Instrumentation and Control Engineering,General,13347,B) Outside Delhi Region,Round 3
Mathematics and Computing,General,6386,B) Outside Delhi Region,Round 3
Mechanical Engineering,General,14740,B) Outside Delhi Region,Round 3
Bio-Technology,General,68337,A) Delhi Region,Round 4
Computer Science and Engineering,General,8042,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,General,5310,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,General,10974,A) Delhi Region,Round 4
Electrical Engineering,General,33148,A) Delhi Region,Round 4
Electronics and Communication Engineering,General,24491,A) Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Internet of Things,General,20472,A) Delhi Region,Round 4
Information Technology,General,13335,A) Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,General,16228,A) Delhi Region,Round 4
Instrumentation and Control Engineering,General,39973,A) Delhi Region,Round 4
Mathematics and Computing,General,18964,A) Delhi Region,Round 4
Mechanical Engineering,General,48993,A) Delhi Region,Round 4
Bio-Technology,General,21532,B) Outside Delhi Region,Round 4
Computer Science and Engineering,General,3094,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,General,2967,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,General,4310,B) Outside Delhi Region,Round 4
Electrical Engineering,General,10548,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,General,8489,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Internet of Things,General,8092,B) Outside Delhi Region,Round 4
Information Technology,General,4854,B) Outside Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,General,6279,B) Outside Delhi Region,Round 4
Instrumentation and Control Engineering,General,13711,B) Outside Delhi Region,Round 4
Mathematics and Computing,General,6852,B) Outside Delhi Region,Round 4
Mechanical Engineering,General,15749,B) Outside Delhi Region,Round 4
Bio-Technology,General,83392,A) Delhi Region,Round 5
Computer Science and Engineering,General,10174,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,General,6254,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Data Science,General,13019,A) Delhi Region,Round 5
Electrical Engineering,General,40849,A) Delhi Region,Round 5
Electronics and Communication Engineering,General,29503,A) Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Internet of Things,General,24463,A) Delhi Region,Round 5
Information Technology,General,16910,A) Delhi Region,Round 5
Information Technology with specialization in Network and Information Security,General,19799,A) Delhi Region,Round 5
Instrumentation and Control Engineering,General,49807,A) Delhi Region,Round 5
Mathematics and Computing,General,22419,A) Delhi Region,Round 5
Mechanical Engineering,General,59268,A) Delhi Region,Round 5
Bio-Technology,General,22214,B) Outside Delhi Region,Round 5
Computer Science and Engineering,General,3994,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,General,3255,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Data Science,General,4882,B) Outside Delhi Region,Round 5
Electrical Engineering,General,12152,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,General,9867,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Internet of Things,General,9269,B) Outside Delhi Region,Round 5
Information Technology,General,6279,B) Outside Delhi Region,Round 5
Information Technology with specialization in Network and Information Security,General,7385,B) Outside Delhi Region,Round 5
Instrumentation and Control Engineering,General,14685,B) Outside Delhi Region,Round 5
Mathematics and Computing,General,8047,B) Outside Delhi Region,Round 5
Mechanical Engineering,General,17031,B) Outside Delhi Region,Round 5
Bio-Technology,General,103774,A) Delhi Region,Upgradation Round
Computer Science and Engineering,General,10310,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,6370,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Data Science,General,13174,A) Delhi Region,Upgradation Round
Electrical Engineering,General,42406,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,General,29882,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Internet of Things,General,24463,A) Delhi Region,Upgradation Round
Information Technology,General,17142,A) Delhi Region,Upgradation Round
Information Technology with specialization in Network and Information Security,General,19827,A) Delhi Region,Upgradation Round
Instrumentation and Control Engineering,General,51988,A) Delhi Region,Upgradation Round
Mathematics and Computing,General,22593,A) Delhi Region,Upgradation Round
Mechanical Engineering,General,64872,A) Delhi Region,Upgradation Round
Bio-Technology,General,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,General,4416,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,3676,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Data Science,General,6260,B) Outside Delhi Region,Upgradation Round
Electrical Engineering,General,21690,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,General,18955,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Internet of Things,General,16256,B) Outside Delhi Region,Upgradation Round
Information Technology,General,6587,B) Outside Delhi Region,Upgradation Round
Information Technology with specialization in Network and Information Security,General,9269,B) Outside Delhi Region,Upgradation Round
Instrumentation and Control Engineering,General,22886,B) Outside Delhi Region,Upgradation Round
Mathematics and Computing,General,13711,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering,General,-,B) Outside Delhi Region,Upgradation Round
Bio-Technology,General,103774,A) Delhi Region,Spot Round
Computer Science and Engineering,General,10310,A) Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,6370,A) Delhi Region,Spot Round
Computer Science and Engineering with specialization in Data Science,General,13174,A) Delhi Region,Spot Round
Electrical Engineering,General,42406,A) Delhi Region,Spot Round
Electronics and Communication Engineering,General,29882,A) Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Internet of Things,General,24463,A) Delhi Region,Spot Round
Information Technology,General,17142,A) Delhi Region,Spot Round
Information Technology with specialization in Network and Information Security,General,19827,A) Delhi Region,Spot Round
Instrumentation and Control Engineering,General,51988,A) Delhi Region,Spot Round
Mathematics and Computing,General,22593,A) Delhi Region,Spot Round
Mechanical Engineering,General,64872,A) Delhi Region,Spot Round
Bio-Technology,General,51063,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,General,4416,B) Outside Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,3676,B) Outside Delhi Region,Spot Round
Computer Science and Engineering with specialization in Data Science,General,6260,B) Outside Delhi Region,Spot Round
Electrical Engineering,General,21690,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,General,18955,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Internet of Things,General,16256,B) Outside Delhi Region,Spot Round
Information Technology,General,6587,B) Outside Delhi Region,Spot Round
Information Technology with specialization in Network and Information Security,General,9269,B) Outside Delhi Region,Spot Round
Instrumentation and Control Engineering,General,26205,B) Outside Delhi Region,Spot Round
Mathematics and Computing,General,13711,B) Outside Delhi Region,Spot Round
Mechanical Engineering,General,33187,B) Outside Delhi Region,Spot Round
Bio-Technology,General,838724,A) Delhi Region,something bad happened
Computer Science and Engineering,General,10974,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,General,6607,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Data Science,General,13335,A) Delhi Region,something bad happened
Electrical Engineering,General,44077,A) Delhi Region,something bad happened
Electronics and Communication Engineering,General,32498,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Internet of Things,General,28296,A) Delhi Region,something bad happened
Information Technology,General,18854,A) Delhi Region,something bad happened
Information Technology with specialization in Network and Information Security,General,22515,A) Delhi Region,something bad happened
Instrumentation and Control Engineering,General,58430,A) Delhi Region,something bad happened
Mathematics and Computing,General,22908,A) Delhi Region,something bad happened
Mechanical Engineering,General,87450,A) Delhi Region,something bad happened
Bio-Technology,General,230235,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,General,4416,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,General,4802,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Data Science,General,6279,B) Outside Delhi Region,something bad happened
Electrical Engineering,General,25895,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,General,19127,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Internet of Things,General,16256,B) Outside Delhi Region,something bad happened
Information Technology,General,7679,B) Outside Delhi Region,something bad happened
Information Technology with specialization in Network and Information Security,General,9269,B) Outside Delhi Region,something bad happened
Instrumentation and Control Engineering,General,32776,B) Outside Delhi Region,something bad happened
Mathematics and Computing,General,13711,B) Outside Delhi Region,something bad happened
Mechanical Engineering,General,51519,B) Outside Delhi Region,something bad happened
Bio-Technology,Spot Round - 1,103774,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,10310,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,6370,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Data Science,Spot Round - 1,13174,A) Delhi Region,something bad happened
Electrical Engineering,Spot Round - 1,42406,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,29882,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Internet of Things,Spot Round - 1,24463,A) Delhi Region,something bad happened
Information Technology,Spot Round - 1,17142,A) Delhi Region,something bad happened
Information Technology with specialization in Network and Information Security,Spot Round - 1,19827,A) Delhi Region,something bad happened
Instrumentation and Control Engineering,Spot Round - 1,51988,A) Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 1,22593,A) Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 1,64872,A) Delhi Region,something bad happened
Bio-Technology,Spot Round - 1,51063,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,4416,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,3676,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Data Science,Spot Round - 1,6260,B) Outside Delhi Region,something bad happened
Electrical Engineering,Spot Round - 1,21690,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,18955,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Internet of Things,Spot Round - 1,16256,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 1,6587,B) Outside Delhi Region,something bad happened
Information Technology with specialization in Network and Information Security,Spot Round - 1,9269,B) Outside Delhi Region,something bad happened
Instrumentation and Control Engineering,Spot Round - 1,26205,B) Outside Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 1,13711,B) Outside Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 1,33187,B) Outside Delhi Region,something bad happened
Bio-Technology,Spot Round - 2,838724,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,10974,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,6607,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Data Science,Spot Round - 2,13335,A) Delhi Region,something bad happened
Electrical Engineering,Spot Round - 2,44077,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,32498,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Internet of Things,Spot Round - 2,28296,A) Delhi Region,something bad happened
Information Technology,Spot Round - 2,18854,A) Delhi Region,something bad happened
Information Technology with specialization in Network and Information Security,Spot Round - 2,22515,A) Delhi Region,something bad happened
Instrumentation and Control Engineering,Spot Round - 2,58430,A) Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 2,22908,A) Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 2,87450,A) Delhi Region,something bad happened
Bio-Technology,Spot Round - 2,230235,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,4416,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,4802,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Data Science,Spot Round - 2,6279,B) Outside Delhi Region,something bad happened
Electrical Engineering,Spot Round - 2,25895,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,19127,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Internet of Things,Spot Round - 2,16256,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 2,7679,B) Outside Delhi Region,something bad happened
Information Technology with specialization in Network and Information Security,Spot Round - 2,9269,B) Outside Delhi Region,something bad happened
Instrumentation and Control Engineering,Spot Round - 2,32776,B) Outside Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 2,13711,B) Outside Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 2,51519,B) Outside Delhi Region,something bad happened
Bio-Technology,General Defence,109583,A) Delhi Region,Round 1
Computer Science and Engineering,General Defence,317490,A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,675753,A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Data Science,General Defence,713274,A) Delhi Region,Round 1
Electrical Engineering,General Defence,61993,A) Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,36726,A) Delhi Region,Round 1
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,25015,A) Delhi Region,Round 1
Information Technology,General Defence,764836,A) Delhi Region,Round 1
Information Technology with specialization in Network and Information Security,General Defence,13416,A) Delhi Region,Round 1
Instrumentation and Control Engineering,General Defence,80476,A) Delhi Region,Round 1
Mathematics and Computing,General Defence,19380,A) Delhi Region,Round 1
Mechanical Engineering,General Defence,93815,A) Delhi Region,Round 1
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,General Defence,164147,B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,17746,B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Data Science,General Defence,-,B) Outside Delhi Region,Round 1
Electrical Engineering,General Defence,128145,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,-,B) Outside Delhi Region,Round 1
Information Technology,General Defence,-,B) Outside Delhi Region,Round 1
Information Technology with specialization in Network and Information Security,General Defence,-,B) Outside Delhi Region,Round 1
Instrumentation and Control Engineering,General Defence,801302 (Priority V(vi)),B) Outside Delhi Region,Round 1
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Bio-Technology,General Defence,118229,A) Delhi Region,Round 2
Computer Science and Engineering,General Defence,317490,A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,675753,A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Data Science,General Defence,713274,A) Delhi Region,Round 2
Electrical Engineering,General Defence,80657,A) Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,47759,A) Delhi Region,Round 2
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,25015,A) Delhi Region,Round 2
Information Technology,General Defence,764836,A) Delhi Region,Round 2
Information Technology with specialization in Network and Information Security,General Defence,19406,A) Delhi Region,Round 2
Instrumentation and Control Engineering,General Defence,86643,A) Delhi Region,Round 2
Mathematics and Computing,General Defence,19833,A) Delhi Region,Round 2
Mechanical Engineering,General Defence,114778,A) Delhi Region,Round 2
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,General Defence,164147,B) Outside Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,17746,B) Outside Delhi Region,Round 2
Computer Science and Engineering with specialization in Data Science,General Defence,-,B) Outside Delhi Region,Round 2
Electrical Engineering,General Defence,128145,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,-,B) Outside Delhi Region,Round 2
Information Technology,General Defence,-,B) Outside Delhi Region,Round 2
Information Technology with specialization in Network and Information Security,General Defence,-,B) Outside Delhi Region,Round 2
Instrumentation and Control Engineering,General Defence,801302 (Priority V(vi)),B) Outside Delhi Region,Round 2
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Bio-Technology,General Defence,118229 (Priority VI),A) Delhi Region,Round 3
Computer Science and Engineering,General Defence,317490,A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,675753,A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Data Science,General Defence,713274,A) Delhi Region,Round 3
Electrical Engineering,General Defence,80657,A) Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,47759,A) Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,25015,A) Delhi Region,Round 3
Information Technology,General Defence,764836,A) Delhi Region,Round 3
Information Technology with specialization in Network and Information Security,General Defence,19406,A) Delhi Region,Round 3
Instrumentation and Control Engineering,General Defence,86643,A) Delhi Region,Round 3
Mathematics and Computing,General Defence,19833,A) Delhi Region,Round 3
Mechanical Engineering,General Defence,114778,A) Delhi Region,Round 3
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,General Defence,164147,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,17746,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Data Science,General Defence,-,B) Outside Delhi Region,Round 3
Electrical Engineering,General Defence,128145,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,-,B) Outside Delhi Region,Round 3
Information Technology,General Defence,-,B) Outside Delhi Region,Round 3
Information Technology with specialization in Network and Information Security,General Defence,-,B) Outside Delhi Region,Round 3
Instrumentation and Control Engineering,General Defence,801302 (Priority V(vi)),B) Outside Delhi Region,Round 3
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Bio-Technology,General Defence,118229,A) Delhi Region,Round 4
Computer Science and Engineering,General Defence,317490,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,675753,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,General Defence,713274,A) Delhi Region,Round 4
Electrical Engineering,General Defence,80657,A) Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,47759,A) Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,25015,A) Delhi Region,Round 4
Information Technology,General Defence,764836,A) Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,General Defence,19406,A) Delhi Region,Round 4
Instrumentation and Control Engineering,General Defence,86643,A) Delhi Region,Round 4
Mathematics and Computing,General Defence,19833,A) Delhi Region,Round 4
Mechanical Engineering,General Defence,114778,A) Delhi Region,Round 4
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,General Defence,164147,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,17746,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,General Defence,-,B) Outside Delhi Region,Round 4
Electrical Engineering,General Defence,128145,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,-,B) Outside Delhi Region,Round 4
Information Technology,General Defence,-,B) Outside Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,General Defence,-,B) Outside Delhi Region,Round 4
Instrumentation and Control Engineering,General Defence,801302 (Priority V(vi)),B) Outside Delhi Region,Round 4
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Bio-Technology,General Defence,148114,A) Delhi Region,Round 5
Computer Science and Engineering,General Defence,317490,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,675753,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Data Science,General Defence,713274,A) Delhi Region,Round 5
Electrical Engineering,General Defence,82713,A) Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,48157,A) Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,42880,A) Delhi Region,Round 5
Information Technology,General Defence,764836,A) Delhi Region,Round 5
Information Technology with specialization in Network and Information Security,General Defence,27507,A) Delhi Region,Round 5
Instrumentation and Control Engineering,General Defence,107529,A) Delhi Region,Round 5
Mathematics and Computing,General Defence,35086,A) Delhi Region,Round 5
Mechanical Engineering,General Defence,121900,A) Delhi Region,Round 5
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering,General Defence,164147,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,17746,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Data Science,General Defence,-,B) Outside Delhi Region,Round 5
Electrical Engineering,General Defence,128145,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,-,B) Outside Delhi Region,Round 5
Information Technology,General Defence,-,B) Outside Delhi Region,Round 5
Information Technology with specialization in Network and Information Security,General Defence,-,B) Outside Delhi Region,Round 5
Instrumentation and Control Engineering,General Defence,801302 (Priority V(vi)),B) Outside Delhi Region,Round 5
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 5
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Bio-Technology,General Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Data Science,General Defence,-,A) Delhi Region,Upgradation Round
Electrical Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Internet of Things,General Defence,-,A) Delhi Region,Upgradation Round
Information Technology,General Defence,-,A) Delhi Region,Upgradation Round
Information Technology with specialization in Network and Information Security,General Defence,-,A) Delhi Region,Upgradation Round
Instrumentation and Control Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Mathematics and Computing,General Defence,-,A) Delhi Region,Upgradation Round
Mechanical Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Bio-Technology,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Data Science,General Defence,-,B) Outside Delhi Region,Upgradation Round
