Branch,Category,Jee_Rank,Region,Round
Mechanical Engineering,GEN,41588,OD,S
Mechanical Engineering with specialization in Automotive Engineering,GEN,25624,OD,S
Production and Industrial Engineering,GEN,41394,OD,S
Software Engineering,GEN,11870,OD,S
Bio-Technology,GEN,738541,D,U2
Chemical Engineering,GEN,109511,D,U2
Civil Engineering,GEN,191944,D,U2
Computer Science and Engineering,GEN,13846,D,U2
Electrical Engineering,GEN,40328,D,U2
Electronics and Communication Engineering,GEN,29995,D,U2
Engineering Physics,GEN,60546,D,U2
Environmental Engineering,GEN,697094,D,U2
Information Technology,GEN,18323,D,U2
Mathematics and Computing,GEN,24228,D,U2
Mechanical Engineering,GEN,61659,D,U2
Mechanical Engineering with specialization in Automotive Engineering,GEN,66813,D,U2
Production and Industrial Engineering,GEN,98671,D,U2
Software Engineering,GEN,21976,D,U2
Bio-Technology,GEN,179344,OD,U2
Chemical Engineering,GEN,60537,OD,U2
Civil Engineering,GEN,383834,OD,U2
Computer Science and Engineering,GEN,6605,OD,U2
Electrical Engineering,GEN,28100,OD,U2
Electronics and Communication Engineering,GEN,18668,OD,U2
Engineering Physics,GEN,41907,OD,U2
Environmental Engineering,GEN,305366,OD,U2
Information Technology,GEN,9244,OD,U2
Mathematics and Computing,GEN,14687,OD,U2
Mechanical Engineering,GEN,51703,OD,U2
Mechanical Engineering with specialization in Automotive Engineering,GEN,55407,OD,U2
Production and Industrial Engineering,GEN,508872,OD,U2
Software Engineering,GEN,12959,OD,U2
Bio-Technology,GEN-DEF,-,D,1
Chemical Engineering,GEN-DEF,-,D,1
Civil Engineering,GEN-DEF,-,D,1
Computer Science and Engineering,GEN-DEF,-,D,1
Electrical Engineering,GEN-DEF,-,D,1
Electronics and Communication Engineering,GEN-DEF,-,D,1
Engineering Physics,GEN-DEF,-,D,1
Environmental Engineering,GEN-DEF,-,D,1
Information Technology,GEN-DEF,-,D,1
Mathematics and Computing,GEN-DEF,-,D,1
Mechanical Engineering,GEN-DEF,-,D,1
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,D,1
Production and Industrial Engineering,GEN-DEF,-,D,1
Software Engineering,GEN-DEF,1156962 (Priority V(vii)),D,1
Bio-Technology,GEN-DEF,-,OD,1
Chemical Engineering,GEN-DEF,-,OD,1
Civil Engineering,GEN-DEF,-,OD,1
Computer Science and Engineering,GEN-DEF,-,OD,1
Electrical Engineering,GEN-DEF,900265 (Priority III),OD,1
Electronics and Communication Engineering,GEN-DEF,-,OD,1
Engineering Physics,GEN-DEF,-,OD,1
Environmental Engineering,GEN-DEF,-,OD,1
Information Technology,GEN-DEF,-,OD,1
Mathematics and Computing,GEN-DEF,-,OD,1
Mechanical Engineering,GEN-DEF,-,OD,1
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,1
Production and Industrial Engineering,GEN-DEF,-,OD,1
Software Engineering,GEN-DEF,-,OD,1
Bio-Technology,GEN-DEF,-,D,2
Chemical Engineering,GEN-DEF,-,D,2
Civil Engineering,GEN-DEF,137598 (Priority VI),D,2
Computer Science and Engineering,GEN-DEF,-,D,2
Electrical Engineering,GEN-DEF,-,D,2
Electronics and Communication Engineering,GEN-DEF,-,D,2
Engineering Physics,GEN-DEF,-,D,2
Environmental Engineering,GEN-DEF,-,D,2
Information Technology,GEN-DEF,-,D,2
Mathematics and Computing,GEN-DEF,-,D,2
Mechanical Engineering,GEN-DEF,-,D,2
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,D,2
Production and Industrial Engineering,GEN-DEF,-,D,2
Software Engineering,GEN-DEF,-,D,2
Bio-Technology,GEN-DEF,-,OD,2
Chemical Engineering,GEN-DEF,-,OD,2
Civil Engineering,GEN-DEF,-,OD,2
Computer Science and Engineering,GEN-DEF,-,OD,2
Electrical Engineering,GEN-DEF,-,OD,2
Electronics and Communication Engineering,GEN-DEF,-,OD,2
Engineering Physics,GEN-DEF,151637 (Priority IV),OD,2
Environmental Engineering,GEN-DEF,-,OD,2
Information Technology,GEN-DEF,-,OD,2
Mathematics and Computing,GEN-DEF,-,OD,2
Mechanical Engineering,GEN-DEF,-,OD,2
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,2
Production and Industrial Engineering,GEN-DEF,-,OD,2
Software Engineering,GEN-DEF,-,OD,2
Bio-Technology,GEN-DEF,-,D,3
Chemical Engineering,GEN-DEF,-,D,3
Civil Engineering,GEN-DEF,137598 (Priority VI),D,3
Computer Science and Engineering,GEN-DEF,-,D,3
Electrical Engineering,GEN-DEF,-,D,3
Electronics and Communication Engineering,GEN-DEF,-,D,3
Engineering Physics,GEN-DEF,-,D,3
Environmental Engineering,GEN-DEF,-,D,3
Information Technology,GEN-DEF,-,D,3
Mathematics and Computing,GEN-DEF,-,D,3
Mechanical Engineering,GEN-DEF,-,D,3
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,D,3
Production and Industrial Engineering,GEN-DEF,-,D,3
Software Engineering,GEN-DEF,-,D,3
Bio-Technology,GEN-DEF,-,OD,3
Chemical Engineering,GEN-DEF,-,OD,3
Civil Engineering,GEN-DEF,-,OD,3
Computer Science and Engineering,GEN-DEF,-,OD,3
Electrical Engineering,GEN-DEF,-,OD,3
Electronics and Communication Engineering,GEN-DEF,-,OD,3
Engineering Physics,GEN-DEF,151637 (Priority IV),OD,3
Environmental Engineering,GEN-DEF,-,OD,3
Information Technology,GEN-DEF,-,OD,3
Mathematics and Computing,GEN-DEF,-,OD,3
Mechanical Engineering,GEN-DEF,-,OD,3
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,3
Production and Industrial Engineering,GEN-DEF,-,OD,3
Software Engineering,GEN-DEF,-,OD,3
Bio-Technology,GEN-DEF,-,D,4
Chemical Engineering,GEN-DEF,-,D,4
Civil Engineering,GEN-DEF,137598 (Priority VI),D,4
Computer Science and Engineering,GEN-DEF,-,D,4
Electrical Engineering,GEN-DEF,-,D,4
Electronics and Communication Engineering,GEN-DEF,-,D,4
Engineering Physics,GEN-DEF,-,D,4
Environmental Engineering,GEN-DEF,-,D,4
Information Technology,GEN-DEF,-,D,4
Mathematics and Computing,GEN-DEF,-,D,4
Mechanical Engineering,GEN-DEF,-,D,4
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,D,4
Production and Industrial Engineering,GEN-DEF,-,D,4
Software Engineering,GEN-DEF,-,D,4
Bio-Technology,GEN-DEF,-,OD,4
Chemical Engineering,GEN-DEF,-,OD,4
Civil Engineering,GEN-DEF,-,OD,4
Computer Science and Engineering,GEN-DEF,-,OD,4
Electrical Engineering,GEN-DEF,-,OD,4
Electronics and Communication Engineering,GEN-DEF,-,OD,4
Engineering Physics,GEN-DEF,151637 (Priority IV),OD,4
Environmental Engineering,GEN-DEF,-,OD,4
Information Technology,GEN-DEF,-,OD,4
Mathematics and Computing,GEN-DEF,-,OD,4
Mechanical Engineering,GEN-DEF,-,OD,4
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,4
Production and Industrial Engineering,GEN-DEF,-,OD,4
Software Engineering,GEN-DEF,-,OD,4
Bio-Technology,GEN-DEF,-,D,5
Chemical Engineering,GEN-DEF,-,D,5
Civil Engineering,GEN-DEF,162479 (Priority VI),D,5
Computer Science and Engineering,GEN-DEF,-,D,5
Electrical Engineering,GEN-DEF,-,D,5
Electronics and Communication Engineering,GEN-DEF,-,D,5
Engineering Physics,GEN-DEF,-,D,5
Environmental Engineering,GEN-DEF,-,D,5
Information Technology,GEN-DEF,-,D,5
Mathematics and Computing,GEN-DEF,-,D,5
Mechanical Engineering,GEN-DEF,-,D,5
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,D,5
Production and Industrial Engineering,GEN-DEF,-,D,5
Software Engineering,GEN-DEF,-,D,5
Bio-Technology,GEN-DEF,-,OD,5
Chemical Engineering,GEN-DEF,-,OD,5
Civil Engineering,GEN-DEF,-,OD,5
Computer Science and Engineering,GEN-DEF,-,OD,5
Electrical Engineering,GEN-DEF,-,OD,5
Electronics and Communication Engineering,GEN-DEF,-,OD,5
Engineering Physics,GEN-DEF,151637 (Priority IV),OD,5
Environmental Engineering,GEN-DEF,-,OD,5
Information Technology,GEN-DEF,-,OD,5
Mathematics and Computing,GEN-DEF,-,OD,5
Mechanical Engineering,GEN-DEF,-,OD,5
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,5
Production and Industrial Engineering,GEN-DEF,-,OD,5
Software Engineering,GEN-DEF,-,OD,5
Bio-Technology,GEN-DEF,-,D,U1
Chemical Engineering,GEN-DEF,-,D,U1
Civil Engineering,GEN-DEF,-,D,U1
Computer Science and Engineering,GEN-DEF,-,D,U1
Electrical Engineering,GEN-DEF,-,D,U1
Electronics and Communication Engineering,GEN-DEF,-,D,U1
Engineering Physics,GEN-DEF,-,D,U1
Environmental Engineering,GEN-DEF,-,D,U1
Information Technology,GEN-DEF,-,D,U1
Mathematics and Computing,GEN-DEF,-,D,U1
Mechanical Engineering,GEN-DEF,-,D,U1
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,D,U1
Production and Industrial Engineering,GEN-DEF,-,D,U1
Software Engineering,GEN-DEF,-,D,U1
Bio-Technology,GEN-DEF,-,OD,U1
Chemical Engineering,GEN-DEF,-,OD,U1
Civil Engineering,GEN-DEF,-,OD,U1
Computer Science and Engineering,GEN-DEF,-,OD,U1
Electrical Engineering,GEN-DEF,-,OD,U1
Electronics and Communication Engineering,GEN-DEF,-,OD,U1
Engineering Physics,GEN-DEF,-,OD,U1
Environmental Engineering,GEN-DEF,-,OD,U1
Information Technology,GEN-DEF,-,OD,U1
Mathematics and Computing,GEN-DEF,-,OD,U1
Mechanical Engineering,GEN-DEF,-,OD,U1
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,U1
Production and Industrial Engineering,GEN-DEF,-,OD,U1
Software Engineering,GEN-DEF,-,OD,U1
Bio-Technology,SGC,83845,D,1
Chemical Engineering,SGC,54011,D,1
Civil Engineering,SGC,90698,D,1
Computer Science and Engineering,SGC,15060,D,1
Electrical Engineering,SGC,36322,D,1
Electronics and Communication Engineering,SGC,20366,D,1
Engineering Physics,SGC,78577,D,1
Environmental Engineering,SGC,62712,D,1
Information Technology,SGC,20928,D,1
Mathematics and Computing,SGC,17011,D,1
Mechanical Engineering,SGC,36685,D,1
Mechanical Engineering with specialization in Automotive Engineering,SGC,61516,D,1
Production and Industrial Engineering,SGC,78746,D,1
Software Engineering,SGC,22318,D,1
Bio-Technology,SGC,83845,D,2
Chemical Engineering,SGC,54011,D,2
Civil Engineering,SGC,90698,D,2
Computer Science and Engineering,SGC,15060,D,2
Electrical Engineering,SGC,37306,D,2
Electronics and Communication Engineering,SGC,31492,D,2
Engineering Physics,SGC,78577,D,2
Environmental Engineering,SGC,62712,D,2
Information Technology,SGC,20928,D,2
Mathematics and Computing,SGC,25395,D,2
Mechanical Engineering,SGC,94983,D,2
Mechanical Engineering with specialization in Automotive Engineering,SGC,81079,D,2
Production and Industrial Engineering,SGC,96283,D,2
Software Engineering,SGC,24512,D,2
Bio-Technology,SGC,83845,D,3
Chemical Engineering,SGC,54011,D,3
Civil Engineering,SGC,90698,D,3
Computer Science and Engineering,SGC,15060,D,3
Electrical Engineering,SGC,37306,D,3
Electronics and Communication Engineering,SGC,31492,D,3
Engineering Physics,SGC,78577,D,3
Environmental Engineering,SGC,62712,D,3
Information Technology,SGC,20928,D,3
Mathematics and Computing,SGC,25395,D,3
Mechanical Engineering,SGC,94983,D,3
Mechanical Engineering with specialization in Automotive Engineering,SGC,81079,D,3
Production and Industrial Engineering,SGC,96283,D,3
Software Engineering,SGC,24512,D,3
Bio-Technology,SGC,83845,D,4
Chemical Engineering,SGC,54011,D,4
Civil Engineering,SGC,90698,D,4
Computer Science and Engineering,SGC,15060,D,4
Electrical Engineering,SGC,37306,D,4
Electronics and Communication Engineering,SGC,31492,D,4
Engineering Physics,SGC,90650,D,4
Environmental Engineering,SGC,62712,D,4
Information Technology,SGC,20928,D,4
Mathematics and Computing,SGC,25395,D,4
Mechanical Engineering,SGC,94983,D,4
Mechanical Engineering with specialization in Automotive Engineering,SGC,81079,D,4
Production and Industrial Engineering,SGC,96283,D,4
Software Engineering,SGC,24512,D,4
Bio-Technology,SGC,83845,D,5
Chemical Engineering,SGC,95849,D,5
Civil Engineering,SGC,112350,D,5
Computer Science and Engineering,SGC,15060,D,5
Electrical Engineering,SGC,54011,D,5
Electronics and Communication Engineering,SGC,31492,D,5
Engineering Physics,SGC,96283,D,5
Environmental Engineering,SGC,104831,D,5
Information Technology,SGC,20928,D,5
Mathematics and Computing,SGC,26715,D,5
Mechanical Engineering,SGC,100098,D,5
Mechanical Engineering with specialization in Automotive Engineering,SGC,81079,D,5
Production and Industrial Engineering,SGC,120929,D,5
Software Engineering,SGC,24512,D,5
Bio-Technology,SGC,-,D,U1
Chemical Engineering,SGC,-,D,U1
Civil Engineering,SGC,-,D,U1
Computer Science and Engineering,SGC,-,D,U1
Electrical Engineering,SGC,-,D,U1
Electronics and Communication Engineering,SGC,-,D,U1
Engineering Physics,SGC,-,D,U1
Environmental Engineering,SGC,-,D,U1
Information Technology,SGC,-,D,U1
Mathematics and Computing,SGC,-,D,U1
Mechanical Engineering,SGC,-,D,U1
Mechanical Engineering with specialization in Automotive Engineering,SGC,-,D,U1
Production and Industrial Engineering,SGC,-,D,U1
Software Engineering,SGC,-,D,U1
Bio-Technology,GEN-PWD,-,D,1
Chemical Engineering,GEN-PWD,-,D,1
Civil Engineering,GEN-PWD,1139798,D,1
Computer Science and Engineering,GEN-PWD,118384,D,1
Electrical Engineering,GEN-PWD,1046318,D,1
Electronics and Communication Engineering,GEN-PWD,324206,D,1
Engineering Physics,GEN-PWD,377174,D,1
Environmental Engineering,GEN-PWD,-,D,1
Information Technology,GEN-PWD,185993,D,1
Mathematics and Computing,GEN-PWD,278156,D,1
Mechanical Engineering,GEN-PWD,615374,D,1
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,554568,D,1
Production and Industrial Engineering,GEN-PWD,633990,D,1
Software Engineering,GEN-PWD,237093,D,1
Bio-Technology,GEN-PWD,-,OD,1
Chemical Engineering,GEN-PWD,-,OD,1
Civil Engineering,GEN-PWD,314815,OD,1
Computer Science and Engineering,GEN-PWD,46936,OD,1
Electrical Engineering,GEN-PWD,133729,OD,1
Electronics and Communication Engineering,GEN-PWD,92882,OD,1
Engineering Physics,GEN-PWD,-,OD,1
Environmental Engineering,GEN-PWD,-,OD,1
Information Technology,GEN-PWD,80641,OD,1
Mathematics and Computing,GEN-PWD,-,OD,1
Mechanical Engineering,GEN-PWD,174648,OD,1
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,197118,OD,1
Production and Industrial Engineering,GEN-PWD,-,OD,1
Software Engineering,GEN-PWD,68914,OD,1
Bio-Technology,GEN-PWD,-,D,2
Chemical Engineering,GEN-PWD,-,D,2
Civil Engineering,GEN-PWD,1139798,D,2
Computer Science and Engineering,GEN-PWD,162744,D,2
Electrical Engineering,GEN-PWD,1229037,D,2
Electronics and Communication Engineering,GEN-PWD,389012,D,2
Engineering Physics,GEN-PWD,-,D,2
Environmental Engineering,GEN-PWD,-,D,2
Information Technology,GEN-PWD,207264,D,2
Mathematics and Computing,GEN-PWD,379743,D,2
Mechanical Engineering,GEN-PWD,615374,D,2
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,824700,D,2
Production and Industrial Engineering,GEN-PWD,633990,D,2
Software Engineering,GEN-PWD,276635,D,2
Bio-Technology,GEN-PWD,-,OD,2
Chemical Engineering,GEN-PWD,-,OD,2
Civil Engineering,GEN-PWD,314815,OD,2
Computer Science and Engineering,GEN-PWD,80641,OD,2
Electrical Engineering,GEN-PWD,288423,OD,2
Electronics and Communication Engineering,GEN-PWD,156451,OD,2
Engineering Physics,GEN-PWD,-,OD,2
Environmental Engineering,GEN-PWD,-,OD,2
Information Technology,GEN-PWD,92141,OD,2
Mathematics and Computing,GEN-PWD,-,OD,2
Mechanical Engineering,GEN-PWD,182068,OD,2
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,360104,OD,2
Production and Industrial Engineering,GEN-PWD,-,OD,2
Software Engineering,GEN-PWD,68914,OD,2
Bio-Technology,GEN-PWD,-,D,3
Chemical Engineering,GEN-PWD,-,D,3
Civil Engineering,GEN-PWD,1139798,D,3
Computer Science and Engineering,GEN-PWD,162744,D,3
Electrical Engineering,GEN-PWD,1229037,D,3
Electronics and Communication Engineering,GEN-PWD,389012,D,3
Engineering Physics,GEN-PWD,-,D,3
Environmental Engineering,GEN-PWD,-,D,3
Information Technology,GEN-PWD,207264,D,3
Mathematics and Computing,GEN-PWD,379743,D,3
Mechanical Engineering,GEN-PWD,615374,D,3
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,824700,D,3
Production and Industrial Engineering,GEN-PWD,633990,D,3
Software Engineering,GEN-PWD,276635,D,3
Bio-Technology,GEN-PWD,-,OD,3
Chemical Engineering,GEN-PWD,-,OD,3
Civil Engineering,GEN-PWD,314815,OD,3
Computer Science and Engineering,GEN-PWD,80641,OD,3
Electrical Engineering,GEN-PWD,290157,OD,3
Electronics and Communication Engineering,GEN-PWD,156451,OD,3
Engineering Physics,GEN-PWD,-,OD,3
Environmental Engineering,GEN-PWD,-,OD,3
Information Technology,GEN-PWD,92141,OD,3
Mathematics and Computing,GEN-PWD,-,OD,3
Mechanical Engineering,GEN-PWD,182068,OD,3
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,380604,OD,3
Production and Industrial Engineering,GEN-PWD,-,OD,3
Software Engineering,GEN-PWD,68914,OD,3
Bio-Technology,GEN-PWD,-,D,4
Chemical Engineering,GEN-PWD,-,D,4
Civil Engineering,GEN-PWD,1139798,D,4
Computer Science and Engineering,GEN-PWD,162744,D,4
Electrical Engineering,GEN-PWD,1229037,D,4
Electronics and Communication Engineering,GEN-PWD,389012,D,4
Engineering Physics,GEN-PWD,-,D,4
Environmental Engineering,GEN-PWD,-,D,4
Information Technology,GEN-PWD,207264,D,4
Mathematics and Computing,GEN-PWD,379743,D,4
Mechanical Engineering,GEN-PWD,615374,D,4
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,824700,D,4
Production and Industrial Engineering,GEN-PWD,633990,D,4
Software Engineering,GEN-PWD,276635,D,4
Bio-Technology,GEN-PWD,-,OD,4
Chemical Engineering,GEN-PWD,-,OD,4
Civil Engineering,GEN-PWD,314815,OD,4
Computer Science and Engineering,GEN-PWD,80641,OD,4
Electrical Engineering,GEN-PWD,295931,OD,4
Electronics and Communication Engineering,GEN-PWD,156451,OD,4
Engineering Physics,GEN-PWD,-,OD,4
Environmental Engineering,GEN-PWD,-,OD,4
Information Technology,GEN-PWD,92141,OD,4
Mathematics and Computing,GEN-PWD,-,OD,4
Mechanical Engineering,GEN-PWD,182068,OD,4
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,380604,OD,4
Production and Industrial Engineering,GEN-PWD,-,OD,4
Software Engineering,GEN-PWD,68914,OD,4
Bio-Technology,GEN-PWD,-,D,5
Chemical Engineering,GEN-PWD,-,D,5
Civil Engineering,GEN-PWD,1139798,D,5
Computer Science and Engineering,GEN-PWD,162744,D,5
Electrical Engineering,GEN-PWD,1229037,D,5
Electronics and Communication Engineering,GEN-PWD,389012,D,5
