Branch,Category,Jee_Rank,Region,Round
Computer Science and Engineering,Spot Round - 2,205915,A) Delhi Region,something bad happened
Electrical Engineering,Spot Round - 2,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,-,A) Delhi Region,something bad happened
Engineering Physics,Spot Round - 2,-,A) Delhi Region,something bad happened
Environmental Engineering,Spot Round - 2,-,A) Delhi Region,something bad happened
Information Technology,Spot Round - 2,448573,A) Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 2,849276,A) Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 2,632410,A) Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 2,-,A) Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 2,-,A) Delhi Region,something bad happened
Software Engineering,Spot Round - 2,675886,A) Delhi Region,something bad happened
Bio-Technology,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Chemical Engineering,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Civil Engineering,Spot Round - 2,287608,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,144277,B) Outside Delhi Region,something bad happened
Electrical Engineering,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,82563,B) Outside Delhi Region,something bad happened
Engineering Physics,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Environmental Engineering,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 2,236179,B) Outside Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 2,347975,B) Outside Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 2,-,B) Outside Delhi Region,something bad happened
Software Engineering,Spot Round - 2,169111,B) Outside Delhi Region,something bad happened
Bio-Technology,EWS,89925,A) Delhi Region,Round 1
Chemical Engineering,EWS,78881,A) Delhi Region,Round 1
Civil Engineering,EWS,83618,A) Delhi Region,Round 1
Computer Science and Engineering,EWS,19402,A) Delhi Region,Round 1
Electrical Engineering,EWS,50503,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS,40382,A) Delhi Region,Round 1
Engineering Physics,EWS,63363,A) Delhi Region,Round 1
Environmental Engineering,EWS,88262,A) Delhi Region,Round 1
Information Technology,EWS,24039,A) Delhi Region,Round 1
Mathematics and Computing,EWS,32567,A) Delhi Region,Round 1
Mechanical Engineering,EWS,65785,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Automotive Engineering,EWS,68286,A) Delhi Region,Round 1
Production and Industrial Engineering,EWS,82044,A) Delhi Region,Round 1
Software Engineering,EWS,27232,A) Delhi Region,Round 1
Bio-Technology,EWS,17319,B) Outside Delhi Region,Round 1
Chemical Engineering,EWS,14855,B) Outside Delhi Region,Round 1
Civil Engineering,EWS,17943,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS,5091,B) Outside Delhi Region,Round 1
Electrical Engineering,EWS,10273,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS,7701,B) Outside Delhi Region,Round 1
Engineering Physics,EWS,15880,B) Outside Delhi Region,Round 1
Environmental Engineering,EWS,19142,B) Outside Delhi Region,Round 1
Information Technology,EWS,5623,B) Outside Delhi Region,Round 1
Mathematics and Computing,EWS,7322,B) Outside Delhi Region,Round 1
Mechanical Engineering,EWS,14127,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Automotive Engineering,EWS,14413,B) Outside Delhi Region,Round 1
Production and Industrial Engineering,EWS,17323,B) Outside Delhi Region,Round 1
Software Engineering,EWS,6365,B) Outside Delhi Region,Round 1
Bio-Technology,EWS,105361,A) Delhi Region,Round 2
Chemical Engineering,EWS,88660,A) Delhi Region,Round 2
Civil Engineering,EWS,96642,A) Delhi Region,Round 2
Computer Science and Engineering,EWS,22685,A) Delhi Region,Round 2
Electrical Engineering,EWS,54049,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS,44506,A) Delhi Region,Round 2
Engineering Physics,EWS,72402,A) Delhi Region,Round 2
Environmental Engineering,EWS,107612,A) Delhi Region,Round 2
Information Technology,EWS,25531,A) Delhi Region,Round 2
Mathematics and Computing,EWS,35634,A) Delhi Region,Round 2
Mechanical Engineering,EWS,72575,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Automotive Engineering,EWS,74682,A) Delhi Region,Round 2
Production and Industrial Engineering,EWS,97496,A) Delhi Region,Round 2
Software Engineering,EWS,30810,A) Delhi Region,Round 2
Bio-Technology,EWS,17866,B) Outside Delhi Region,Round 2
Chemical Engineering,EWS,17050,B) Outside Delhi Region,Round 2
Civil Engineering,EWS,20563,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS,5962,B) Outside Delhi Region,Round 2
Electrical Engineering,EWS,13094,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS,9597,B) Outside Delhi Region,Round 2
Engineering Physics,EWS,18049,B) Outside Delhi Region,Round 2
Environmental Engineering,EWS,21528,B) Outside Delhi Region,Round 2
Information Technology,EWS,7322,B) Outside Delhi Region,Round 2
Mathematics and Computing,EWS,8893,B) Outside Delhi Region,Round 2
Mechanical Engineering,EWS,15350,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Automotive Engineering,EWS,17319,B) Outside Delhi Region,Round 2
Production and Industrial Engineering,EWS,19150,B) Outside Delhi Region,Round 2
Software Engineering,EWS,7590,B) Outside Delhi Region,Round 2
Bio-Technology,EWS,102635,A) Delhi Region,Round 3
Chemical Engineering,EWS,88262,A) Delhi Region,Round 3
Civil Engineering,EWS,96642,A) Delhi Region,Round 3
Computer Science and Engineering,EWS,22685,A) Delhi Region,Round 3
Electrical Engineering,EWS,54049,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS,44506,A) Delhi Region,Round 3
Engineering Physics,EWS,72402,A) Delhi Region,Round 3
Environmental Engineering,EWS,107612,A) Delhi Region,Round 3
Information Technology,EWS,25817,A) Delhi Region,Round 3
Mathematics and Computing,EWS,35634,A) Delhi Region,Round 3
Mechanical Engineering,EWS,72575,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Automotive Engineering,EWS,74682,A) Delhi Region,Round 3
Production and Industrial Engineering,EWS,97496,A) Delhi Region,Round 3
Software Engineering,EWS,31684,A) Delhi Region,Round 3
Bio-Technology,EWS,23722,B) Outside Delhi Region,Round 3
Chemical Engineering,EWS,17050,B) Outside Delhi Region,Round 3
Civil Engineering,EWS,23419,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS,6175,B) Outside Delhi Region,Round 3
Electrical Engineering,EWS,13558,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS,10273,B) Outside Delhi Region,Round 3
Engineering Physics,EWS,20155,B) Outside Delhi Region,Round 3
Environmental Engineering,EWS,22621,B) Outside Delhi Region,Round 3
Information Technology,EWS,7322,B) Outside Delhi Region,Round 3
Mathematics and Computing,EWS,9369,B) Outside Delhi Region,Round 3
Mechanical Engineering,EWS,20230,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Automotive Engineering,EWS,17319,B) Outside Delhi Region,Round 3
Production and Industrial Engineering,EWS,18969,B) Outside Delhi Region,Round 3
Software Engineering,EWS,7590,B) Outside Delhi Region,Round 3
Bio-Technology,EWS,108682,A) Delhi Region,Round 4
Chemical Engineering,EWS,88262,A) Delhi Region,Round 4
Civil Engineering,EWS,96642,A) Delhi Region,Round 4
Computer Science and Engineering,EWS,23070,A) Delhi Region,Round 4
Electrical Engineering,EWS,54252,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS,44506,A) Delhi Region,Round 4
Engineering Physics,EWS,72402,A) Delhi Region,Round 4
Environmental Engineering,EWS,107692,A) Delhi Region,Round 4
Information Technology,EWS,25874,A) Delhi Region,Round 4
Mathematics and Computing,EWS,35634,A) Delhi Region,Round 4
Mechanical Engineering,EWS,72575,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Automotive Engineering,EWS,74682,A) Delhi Region,Round 4
Production and Industrial Engineering,EWS,97496,A) Delhi Region,Round 4
Software Engineering,EWS,31684,A) Delhi Region,Round 4
Bio-Technology,EWS,24754,B) Outside Delhi Region,Round 4
Chemical Engineering,EWS,17050,B) Outside Delhi Region,Round 4
Civil Engineering,EWS,24701,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS,6175,B) Outside Delhi Region,Round 4
Electrical Engineering,EWS,15039,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS,12446,B) Outside Delhi Region,Round 4
Engineering Physics,EWS,20155,B) Outside Delhi Region,Round 4
Environmental Engineering,EWS,22621,B) Outside Delhi Region,Round 4
Information Technology,EWS,7335,B) Outside Delhi Region,Round 4
Mathematics and Computing,EWS,9369,B) Outside Delhi Region,Round 4
Mechanical Engineering,EWS,21299,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Automotive Engineering,EWS,17319,B) Outside Delhi Region,Round 4
Production and Industrial Engineering,EWS,24707,B) Outside Delhi Region,Round 4
Software Engineering,EWS,8028,B) Outside Delhi Region,Round 4
Bio-Technology,EWS,115740,A) Delhi Region,Round 5
Chemical Engineering,EWS,94868,A) Delhi Region,Round 5
Civil Engineering,EWS,99192,A) Delhi Region,Round 5
Computer Science and Engineering,EWS,24129,A) Delhi Region,Round 5
Electrical Engineering,EWS,55920,A) Delhi Region,Round 5
Electronics and Communication Engineering,EWS,46787,A) Delhi Region,Round 5
Engineering Physics,EWS,75767,A) Delhi Region,Round 5
Environmental Engineering,EWS,111847,A) Delhi Region,Round 5
Information Technology,EWS,29278,A) Delhi Region,Round 5
Mathematics and Computing,EWS,37809,A) Delhi Region,Round 5
Mechanical Engineering,EWS,75179,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Automotive Engineering,EWS,79288,A) Delhi Region,Round 5
Production and Industrial Engineering,EWS,102538,A) Delhi Region,Round 5
Software Engineering,EWS,33772,A) Delhi Region,Round 5
Bio-Technology,EWS,25703,B) Outside Delhi Region,Round 5
Chemical Engineering,EWS,23503,B) Outside Delhi Region,Round 5
Civil Engineering,EWS,24754,B) Outside Delhi Region,Round 5
Computer Science and Engineering,EWS,7658,B) Outside Delhi Region,Round 5
Electrical Engineering,EWS,16236,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,EWS,13415,B) Outside Delhi Region,Round 5
Engineering Physics,EWS,24355,B) Outside Delhi Region,Round 5
Environmental Engineering,EWS,25440,B) Outside Delhi Region,Round 5
Information Technology,EWS,8189,B) Outside Delhi Region,Round 5
Mathematics and Computing,EWS,9555,B) Outside Delhi Region,Round 5
Mechanical Engineering,EWS,21326,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Automotive Engineering,EWS,17319,B) Outside Delhi Region,Round 5
Production and Industrial Engineering,EWS,24825,B) Outside Delhi Region,Round 5
Software Engineering,EWS,9246,B) Outside Delhi Region,Round 5
Bio-Technology,EWS,138192,A) Delhi Region,Upgradation Round
Chemical Engineering,EWS,96089,A) Delhi Region,Upgradation Round
Civil Engineering,EWS,121988,A) Delhi Region,Upgradation Round
Computer Science and Engineering,EWS,24245,A) Delhi Region,Upgradation Round
Electrical Engineering,EWS,56022,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS,46787,A) Delhi Region,Upgradation Round
Engineering Physics,EWS,77704,A) Delhi Region,Upgradation Round
Environmental Engineering,EWS,161347,A) Delhi Region,Upgradation Round
Information Technology,EWS,29744,A) Delhi Region,Upgradation Round
Mathematics and Computing,EWS,39917,A) Delhi Region,Upgradation Round
Mechanical Engineering,EWS,75767,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Automotive Engineering,EWS,82044,A) Delhi Region,Upgradation Round
Production and Industrial Engineering,EWS,109628,A) Delhi Region,Upgradation Round
Software Engineering,EWS,34252,A) Delhi Region,Upgradation Round
Bio-Technology,EWS,-,B) Outside Delhi Region,Upgradation Round
Chemical Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,EWS,8062,B) Outside Delhi Region,Upgradation Round
Electrical Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS,21299,B) Outside Delhi Region,Upgradation Round
Engineering Physics,EWS,-,B) Outside Delhi Region,Upgradation Round
Environmental Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Information Technology,EWS,9516,B) Outside Delhi Region,Upgradation Round
Mathematics and Computing,EWS,18969,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Automotive Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Production and Industrial Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Software Engineering,EWS,11707,B) Outside Delhi Region,Upgradation Round
Bio-Technology,EWS,138192,A) Delhi Region,Spot Round
Chemical Engineering,EWS,96089,A) Delhi Region,Spot Round
Civil Engineering,EWS,121988,A) Delhi Region,Spot Round
Computer Science and Engineering,EWS,24245,A) Delhi Region,Spot Round
Electrical Engineering,EWS,56022,A) Delhi Region,Spot Round
Electronics and Communication Engineering,EWS,46787,A) Delhi Region,Spot Round
Engineering Physics,EWS,77704,A) Delhi Region,Spot Round
Environmental Engineering,EWS,161347,A) Delhi Region,Spot Round
Information Technology,EWS,29744,A) Delhi Region,Spot Round
Mathematics and Computing,EWS,39917,A) Delhi Region,Spot Round
Mechanical Engineering,EWS,75767,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Automotive Engineering,EWS,82044,A) Delhi Region,Spot Round
Production and Industrial Engineering,EWS,109628,A) Delhi Region,Spot Round
Software Engineering,EWS,34252,A) Delhi Region,Spot Round
Bio-Technology,EWS,44874,B) Outside Delhi Region,Spot Round
Chemical Engineering,EWS,40294,B) Outside Delhi Region,Spot Round
Civil Engineering,EWS,40444,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,EWS,8062,B) Outside Delhi Region,Spot Round
Electrical Engineering,EWS,28140,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,EWS,21299,B) Outside Delhi Region,Spot Round
Engineering Physics,EWS,40368,B) Outside Delhi Region,Spot Round
Environmental Engineering,EWS,46607,B) Outside Delhi Region,Spot Round
Information Technology,EWS,9516,B) Outside Delhi Region,Spot Round
Mathematics and Computing,EWS,18969,B) Outside Delhi Region,Spot Round
Mechanical Engineering,EWS,32875,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Automotive Engineering,EWS,40968,B) Outside Delhi Region,Spot Round
Production and Industrial Engineering,EWS,41695,B) Outside Delhi Region,Spot Round
Software Engineering,EWS,11707,B) Outside Delhi Region,Spot Round
Bio-Technology,EWS,138192,A) Delhi Region,something bad happened
Chemical Engineering,EWS,109628,A) Delhi Region,something bad happened
Civil Engineering,EWS,121988,A) Delhi Region,something bad happened
Computer Science and Engineering,EWS,25310,A) Delhi Region,something bad happened
Electrical Engineering,EWS,56390,A) Delhi Region,something bad happened
Electronics and Communication Engineering,EWS,50034,A) Delhi Region,something bad happened
Engineering Physics,EWS,79144,A) Delhi Region,something bad happened
Environmental Engineering,EWS,161347,A) Delhi Region,something bad happened
Information Technology,EWS,29744,A) Delhi Region,something bad happened
Mathematics and Computing,EWS,39917,A) Delhi Region,something bad happened
Mechanical Engineering,EWS,79288,A) Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,EWS,88690,A) Delhi Region,something bad happened
Production and Industrial Engineering,EWS,111029,A) Delhi Region,something bad happened
Software Engineering,EWS,34252,A) Delhi Region,something bad happened
Bio-Technology,EWS,44874,B) Outside Delhi Region,something bad happened
Chemical Engineering,EWS,40294,B) Outside Delhi Region,something bad happened
Civil Engineering,EWS,40444,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,EWS,8062,B) Outside Delhi Region,something bad happened
Electrical Engineering,EWS,36634,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,EWS,23680,B) Outside Delhi Region,something bad happened
Engineering Physics,EWS,41695,B) Outside Delhi Region,something bad happened
Environmental Engineering,EWS,46607,B) Outside Delhi Region,something bad happened
Information Technology,EWS,9516,B) Outside Delhi Region,something bad happened
Mathematics and Computing,EWS,20155,B) Outside Delhi Region,something bad happened
Mechanical Engineering,EWS,40968,B) Outside Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,EWS,42942,B) Outside Delhi Region,something bad happened
Production and Industrial Engineering,EWS,41695,B) Outside Delhi Region,something bad happened
Software Engineering,EWS,12714,B) Outside Delhi Region,something bad happened
Bio-Technology,Spot Round - 1,138192,A) Delhi Region,something bad happened
Chemical Engineering,Spot Round - 1,96089,A) Delhi Region,something bad happened
Civil Engineering,Spot Round - 1,121988,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,24245,A) Delhi Region,something bad happened
Electrical Engineering,Spot Round - 1,56022,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,46787,A) Delhi Region,something bad happened
Engineering Physics,Spot Round - 1,77704,A) Delhi Region,something bad happened
Environmental Engineering,Spot Round - 1,161347,A) Delhi Region,something bad happened
Information Technology,Spot Round - 1,29744,A) Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 1,39917,A) Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 1,75767,A) Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 1,82044,A) Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 1,109628,A) Delhi Region,something bad happened
Software Engineering,Spot Round - 1,34252,A) Delhi Region,something bad happened
Bio-Technology,Spot Round - 1,44874,B) Outside Delhi Region,something bad happened
Chemical Engineering,Spot Round - 1,40294,B) Outside Delhi Region,something bad happened
Civil Engineering,Spot Round - 1,40444,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,8062,B) Outside Delhi Region,something bad happened
Electrical Engineering,Spot Round - 1,28140,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,21299,B) Outside Delhi Region,something bad happened
Engineering Physics,Spot Round - 1,40368,B) Outside Delhi Region,something bad happened
Environmental Engineering,Spot Round - 1,46607,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 1,9516,B) Outside Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 1,18969,B) Outside Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 1,32875,B) Outside Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 1,40968,B) Outside Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 1,41695,B) Outside Delhi Region,something bad happened
Software Engineering,Spot Round - 1,11707,B) Outside Delhi Region,something bad happened
Bio-Technology,Spot Round - 2,138192,A) Delhi Region,something bad happened
Chemical Engineering,Spot Round - 2,109628,A) Delhi Region,something bad happened
Civil Engineering,Spot Round - 2,121988,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,25310,A) Delhi Region,something bad happened
Electrical Engineering,Spot Round - 2,56390,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,50034,A) Delhi Region,something bad happened
Engineering Physics,Spot Round - 2,79144,A) Delhi Region,something bad happened
Environmental Engineering,Spot Round - 2,161347,A) Delhi Region,something bad happened
Information Technology,Spot Round - 2,29744,A) Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 2,39917,A) Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 2,79288,A) Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 2,88690,A) Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 2,111029,A) Delhi Region,something bad happened
Software Engineering,Spot Round - 2,34252,A) Delhi Region,something bad happened
Bio-Technology,Spot Round - 2,44874,B) Outside Delhi Region,something bad happened
Chemical Engineering,Spot Round - 2,40294,B) Outside Delhi Region,something bad happened
Civil Engineering,Spot Round - 2,40444,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,8062,B) Outside Delhi Region,something bad happened
Electrical Engineering,Spot Round - 2,36634,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,23680,B) Outside Delhi Region,something bad happened
Engineering Physics,Spot Round - 2,41695,B) Outside Delhi Region,something bad happened
Environmental Engineering,Spot Round - 2,46607,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 2,9516,B) Outside Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 2,20155,B) Outside Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 2,40968,B) Outside Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 2,42942,B) Outside Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 2,41695,B) Outside Delhi Region,something bad happened
Software Engineering,Spot Round - 2,12714,B) Outside Delhi Region,something bad happened
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 1
Chemical Engineering,EWS Defence,-,A) Delhi Region,Round 1
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 1
Electrical Engineering,EWS Defence,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 1
Engineering Physics,EWS Defence,-,A) Delhi Region,Round 1
Environmental Engineering,EWS Defence,-,A) Delhi Region,Round 1
Information Technology,EWS Defence,-,A) Delhi Region,Round 1
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 1
Mechanical Engineering,EWS Defence,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Automotive Engineering,EWS Defence,188891 (Priority VIII),A) Delhi Region,Round 1
Production and Industrial Engineering,EWS Defence,-,A) Delhi Region,Round 1
Software Engineering,EWS Defence,-,A) Delhi Region,Round 1
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Round 1
Chemical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,757341 (Priority III),B) Outside Delhi Region,Round 1
Engineering Physics,EWS Defence,-,B) Outside Delhi Region,Round 1
Environmental Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 1
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Automotive Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Production and Industrial Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Software Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 2
Chemical Engineering,EWS Defence,214847 (Priority VIII),A) Delhi Region,Round 2
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 2
Electrical Engineering,EWS Defence,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 2
Engineering Physics,EWS Defence,-,A) Delhi Region,Round 2
Environmental Engineering,EWS Defence,-,A) Delhi Region,Round 2
Information Technology,EWS Defence,-,A) Delhi Region,Round 2
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 2
Mechanical Engineering,EWS Defence,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Automotive Engineering,EWS Defence,-,A) Delhi Region,Round 2
Production and Industrial Engineering,EWS Defence,-,A) Delhi Region,Round 2
Software Engineering,EWS Defence,-,A) Delhi Region,Round 2
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Round 2
Chemical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,757341 (Priority III),B) Outside Delhi Region,Round 2
Engineering Physics,EWS Defence,-,B) Outside Delhi Region,Round 2
Environmental Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 2
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Automotive Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Production and Industrial Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Software Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 3
Chemical Engineering,EWS Defence,214847 (Priority VIII),A) Delhi Region,Round 3
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 3
Electrical Engineering,EWS Defence,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 3
Engineering Physics,EWS Defence,-,A) Delhi Region,Round 3
Environmental Engineering,EWS Defence,-,A) Delhi Region,Round 3
Information Technology,EWS Defence,-,A) Delhi Region,Round 3
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 3
Mechanical Engineering,EWS Defence,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Automotive Engineering,EWS Defence,-,A) Delhi Region,Round 3
Production and Industrial Engineering,EWS Defence,-,A) Delhi Region,Round 3
Software Engineering,EWS Defence,-,A) Delhi Region,Round 3
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Round 3
Chemical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,757341 (Priority III),B) Outside Delhi Region,Round 3
Engineering Physics,EWS Defence,-,B) Outside Delhi Region,Round 3
Environmental Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 3
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Automotive Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Production and Industrial Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Software Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 4
Chemical Engineering,EWS Defence,214847 (Priority VIII),A) Delhi Region,Round 4
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 4
Electrical Engineering,EWS Defence,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 4
Engineering Physics,EWS Defence,-,A) Delhi Region,Round 4
Environmental Engineering,EWS Defence,-,A) Delhi Region,Round 4
Information Technology,EWS Defence,-,A) Delhi Region,Round 4
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 4
Mechanical Engineering,EWS Defence,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Automotive Engineering,EWS Defence,-,A) Delhi Region,Round 4
