Branch,Category,Jee_Rank,Region,Round
Geoinformatics,General PWD,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,A) Delhi Region,Round 1
Architecture,General PWD,-,A) Delhi Region,Round 1
Civil Engineering,General PWD,-,B) Outside Delhi Region,Round 1
Geoinformatics,General PWD,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,B) Outside Delhi Region,Round 1
Architecture,General PWD,-,B) Outside Delhi Region,Round 1
Civil Engineering,General PWD,-,A) Delhi Region,Round 2
Geoinformatics,General PWD,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,A) Delhi Region,Round 2
Architecture,General PWD,-,A) Delhi Region,Round 2
Civil Engineering,General PWD,-,B) Outside Delhi Region,Round 2
Geoinformatics,General PWD,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,B) Outside Delhi Region,Round 2
Architecture,General PWD,-,B) Outside Delhi Region,Round 2
Civil Engineering,General PWD,-,A) Delhi Region,Round 3
Geoinformatics,General PWD,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,A) Delhi Region,Round 3
Architecture,General PWD,-,A) Delhi Region,Round 3
Civil Engineering,General PWD,-,B) Outside Delhi Region,Round 3
Geoinformatics,General PWD,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,B) Outside Delhi Region,Round 3
Architecture,General PWD,-,B) Outside Delhi Region,Round 3
Civil Engineering,General PWD,-,A) Delhi Region,Round 4
Geoinformatics,General PWD,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,A) Delhi Region,Round 4
Architecture,General PWD,-,A) Delhi Region,Round 4
Civil Engineering,General PWD,-,B) Outside Delhi Region,Round 4
Geoinformatics,General PWD,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,B) Outside Delhi Region,Round 4
Architecture,General PWD,-,B) Outside Delhi Region,Round 4
Civil Engineering,General PWD,-,A) Delhi Region,Round 5
Geoinformatics,General PWD,-,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,A) Delhi Region,Round 5
Architecture,General PWD,-,A) Delhi Region,Round 5
Civil Engineering,General PWD,-,B) Outside Delhi Region,Round 5
Geoinformatics,General PWD,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,B) Outside Delhi Region,Round 5
Architecture,General PWD,-,B) Outside Delhi Region,Round 5
Civil Engineering,General PWD,-,A) Delhi Region,Upgradation Round
Geoinformatics,General PWD,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,A) Delhi Region,Upgradation Round
Architecture,General PWD,-,A) Delhi Region,Upgradation Round
Civil Engineering,General PWD,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,General PWD,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,B) Outside Delhi Region,Upgradation Round
Architecture,General PWD,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,General PWD,-,A) Delhi Region,Spot Round
Geoinformatics,General PWD,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,A) Delhi Region,Spot Round
Architecture,General PWD,-,A) Delhi Region,Spot Round
Civil Engineering,General PWD,-,B) Outside Delhi Region,Spot Round
Geoinformatics,General PWD,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,B) Outside Delhi Region,Spot Round
Architecture,General PWD,-,B) Outside Delhi Region,Spot Round
Civil Engineering,General PWD,-,A) Delhi Region,Upgradation Round 2
Geoinformatics,General PWD,-,A) Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,A) Delhi Region,Upgradation Round 2
Architecture,General PWD,-,A) Delhi Region,Upgradation Round 2
Civil Engineering,General PWD,-,B) Outside Delhi Region,Upgradation Round 2
Geoinformatics,General PWD,-,B) Outside Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,General PWD,-,B) Outside Delhi Region,Upgradation Round 2
Architecture,General PWD,-,B) Outside Delhi Region,Upgradation Round 2
Civil Engineering,EWS,93497,A) Delhi Region,Round 1
Geoinformatics,EWS,96210,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,EWS,80306,A) Delhi Region,Round 1
Architecture,EWS,8959,A) Delhi Region,Round 1
Civil Engineering,EWS,20372,B) Outside Delhi Region,Round 1
Geoinformatics,EWS,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,EWS,17789,B) Outside Delhi Region,Round 1
Architecture,EWS,2242,B) Outside Delhi Region,Round 1
Civil Engineering,EWS,109334,A) Delhi Region,Round 2
Geoinformatics,EWS,121767,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS,98993,A) Delhi Region,Round 2
Architecture,EWS,9353,A) Delhi Region,Round 2
Civil Engineering,EWS,24866,B) Outside Delhi Region,Round 2
Geoinformatics,EWS,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS,24424,B) Outside Delhi Region,Round 2
Architecture,EWS,2307,B) Outside Delhi Region,Round 2
Civil Engineering,EWS,117025,A) Delhi Region,Round 3
Geoinformatics,EWS,134446,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,EWS,99045,A) Delhi Region,Round 3
Architecture,EWS,17601,A) Delhi Region,Round 3
Civil Engineering,EWS,28838,B) Outside Delhi Region,Round 3
Geoinformatics,EWS,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,EWS,25397,B) Outside Delhi Region,Round 3
Architecture,EWS,3258,B) Outside Delhi Region,Round 3
Civil Engineering,EWS,120624,A) Delhi Region,Round 4
Geoinformatics,EWS,136696,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,EWS,101671,A) Delhi Region,Round 4
Architecture,EWS,19249,A) Delhi Region,Round 4
Civil Engineering,EWS,34370,B) Outside Delhi Region,Round 4
Geoinformatics,EWS,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,EWS,28294,B) Outside Delhi Region,Round 4
Architecture,EWS,4811,B) Outside Delhi Region,Round 4
Civil Engineering,EWS,158779,A) Delhi Region,Round 5
Geoinformatics,EWS,173994,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,EWS,148509,A) Delhi Region,Round 5
Architecture,EWS,21924,A) Delhi Region,Round 5
Civil Engineering,EWS,40251,B) Outside Delhi Region,Round 5
Geoinformatics,EWS,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,EWS,34499,B) Outside Delhi Region,Round 5
Architecture,EWS,5628,B) Outside Delhi Region,Round 5
Civil Engineering,EWS,-,A) Delhi Region,Upgradation Round
Geoinformatics,EWS,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,EWS,218460,A) Delhi Region,Upgradation Round
Architecture,EWS,-,A) Delhi Region,Upgradation Round
Civil Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,EWS,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,EWS,-,B) Outside Delhi Region,Upgradation Round
Architecture,EWS,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,EWS,535231,A) Delhi Region,Spot Round
Geoinformatics,EWS,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,EWS,248927,A) Delhi Region,Spot Round
Architecture,EWS,-,A) Delhi Region,Spot Round
Civil Engineering,EWS,67796,B) Outside Delhi Region,Spot Round
Geoinformatics,EWS,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,EWS,63551,B) Outside Delhi Region,Spot Round
Architecture,EWS,-,B) Outside Delhi Region,Spot Round
Civil Engineering,EWS,-,A) Delhi Region,Upgradation Round 2
Geoinformatics,EWS,-,A) Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS,-,A) Delhi Region,Upgradation Round 2
Architecture,EWS,-,A) Delhi Region,Upgradation Round 2
Civil Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round 2
Geoinformatics,EWS,-,B) Outside Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS,-,B) Outside Delhi Region,Upgradation Round 2
Architecture,EWS,-,B) Outside Delhi Region,Upgradation Round 2
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 1
Geoinformatics,EWS Defence,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,A) Delhi Region,Round 1
Architecture,EWS Defence,-,A) Delhi Region,Round 1
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Geoinformatics,EWS Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,B) Outside Delhi Region,Round 1
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 1
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 2
Geoinformatics,EWS Defence,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,A) Delhi Region,Round 2
Architecture,EWS Defence,-,A) Delhi Region,Round 2
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Geoinformatics,EWS Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,B) Outside Delhi Region,Round 2
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 2
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 3
Geoinformatics,EWS Defence,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,A) Delhi Region,Round 3
Architecture,EWS Defence,-,A) Delhi Region,Round 3
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Geoinformatics,EWS Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,B) Outside Delhi Region,Round 3
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 3
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 4
Geoinformatics,EWS Defence,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,A) Delhi Region,Round 4
Architecture,EWS Defence,-,A) Delhi Region,Round 4
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Geoinformatics,EWS Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,B) Outside Delhi Region,Round 4
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 4
Civil Engineering,EWS Defence,-,A) Delhi Region,Round 5
Geoinformatics,EWS Defence,-,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,A) Delhi Region,Round 5
Architecture,EWS Defence,-,A) Delhi Region,Round 5
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Round 5
Geoinformatics,EWS Defence,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,B) Outside Delhi Region,Round 5
Architecture,EWS Defence,-,B) Outside Delhi Region,Round 5
Civil Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Geoinformatics,EWS Defence,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,A) Delhi Region,Upgradation Round
Architecture,EWS Defence,-,A) Delhi Region,Upgradation Round
Civil Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Architecture,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,EWS Girl Candidate,173725,A) Delhi Region,Round 1
Geoinformatics,EWS Girl Candidate,184979,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,165305,A) Delhi Region,Round 1
Architecture,EWS Girl Candidate,-,A) Delhi Region,Round 1
Civil Engineering,EWS Girl Candidate,36193,B) Outside Delhi Region,Round 1
Geoinformatics,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Architecture,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Civil Engineering,EWS Girl Candidate,175414,A) Delhi Region,Round 2
Geoinformatics,EWS Girl Candidate,187890,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,165305,A) Delhi Region,Round 2
Architecture,EWS Girl Candidate,-,A) Delhi Region,Round 2
Civil Engineering,EWS Girl Candidate,41844,B) Outside Delhi Region,Round 2
Geoinformatics,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Architecture,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Civil Engineering,EWS Girl Candidate,190122,A) Delhi Region,Round 3
Geoinformatics,EWS Girl Candidate,209143,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,165335,A) Delhi Region,Round 3
Architecture,EWS Girl Candidate,-,A) Delhi Region,Round 3
Civil Engineering,EWS Girl Candidate,42416,B) Outside Delhi Region,Round 3
Geoinformatics,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Architecture,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Civil Engineering,EWS Girl Candidate,190122,A) Delhi Region,Round 4
Geoinformatics,EWS Girl Candidate,209143,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,165335,A) Delhi Region,Round 4
Architecture,EWS Girl Candidate,-,A) Delhi Region,Round 4
Civil Engineering,EWS Girl Candidate,51680,B) Outside Delhi Region,Round 4
Geoinformatics,EWS Girl Candidate,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,-,B) Outside Delhi Region,Round 4
Architecture,EWS Girl Candidate,-,B) Outside Delhi Region,Round 4
Civil Engineering,EWS Girl Candidate,218460,A) Delhi Region,Round 5
Geoinformatics,EWS Girl Candidate,242518,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,190122,A) Delhi Region,Round 5
Architecture,EWS Girl Candidate,-,A) Delhi Region,Round 5
Civil Engineering,EWS Girl Candidate,53241,B) Outside Delhi Region,Round 5
Geoinformatics,EWS Girl Candidate,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,-,B) Outside Delhi Region,Round 5
Architecture,EWS Girl Candidate,-,B) Outside Delhi Region,Round 5
Civil Engineering,EWS Girl Candidate,-,A) Delhi Region,Upgradation Round
Geoinformatics,EWS Girl Candidate,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,-,A) Delhi Region,Upgradation Round
Architecture,EWS Girl Candidate,-,A) Delhi Region,Upgradation Round
Civil Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,EWS Girl Candidate,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,EWS Girl Candidate,-,B) Outside Delhi Region,Upgradation Round
Architecture,EWS Girl Candidate,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,EWS PWD,-,A) Delhi Region,Round 1
Geoinformatics,EWS PWD,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,A) Delhi Region,Round 1
Architecture,EWS PWD,-,A) Delhi Region,Round 1
Civil Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Geoinformatics,EWS PWD,-,B) Outside Delhi Region,Round 1
