Branch,Category,Jee_Rank,Region,Round
Mechanical Engineering with specialization in Electric Vehicles,EWSGirlCandidate,165335,D,4
Civil Engineering,EWSGirlCandidate,51680,OD,4
Civil Engineering,EWSGirlCandidate,218460,D,5
Geoinformatics,EWSGirlCandidate,242518,D,5
Mechanical Engineering with specialization in Electric Vehicles,EWSGirlCandidate,190122,D,5
Civil Engineering,EWSGirlCandidate,53241,OD,5
Civil Engineering,OBC,201837,D,1
Geoinformatics,OBC,210076,D,1
Mechanical Engineering with specialization in Electric Vehicles,OBC,181753,D,1
Architecture,OBC,7892,D,1
Civil Engineering,OBC,31121,OD,1
Geoinformatics,OBC,39383,OD,1
Mechanical Engineering with specialization in Electric Vehicles,OBC,28142,OD,1
Architecture,OBC,1914,OD,1
Civil Engineering,OBC,266962,D,2
Geoinformatics,OBC,273077,D,2
Mechanical Engineering with specialization in Electric Vehicles,OBC,235668,D,2
Architecture,OBC,15823,D,2
Civil Engineering,OBC,41583,OD,2
Geoinformatics,OBC,45667,OD,2
Mechanical Engineering with specialization in Electric Vehicles,OBC,38010,OD,2
Architecture,OBC,2626,OD,2
Civil Engineering,OBC,317288,D,3
Geoinformatics,OBC,348361,D,3
Mechanical Engineering with specialization in Electric Vehicles,OBC,289873,D,3
Architecture,OBC,22822,D,3
Civil Engineering,OBC,43845,OD,3
Geoinformatics,OBC,49052,OD,3
Mechanical Engineering with specialization in Electric Vehicles,OBC,41750,OD,3
Architecture,OBC,2725,OD,3
Civil Engineering,OBC,365910,D,4
Geoinformatics,OBC,403154,D,4
Mechanical Engineering with specialization in Electric Vehicles,OBC,330632,D,4
Architecture,OBC,25861,D,4
Civil Engineering,OBC,49755,OD,4
Geoinformatics,OBC,53195,OD,4
Mechanical Engineering with specialization in Electric Vehicles,OBC,43926,OD,4
Architecture,OBC,2989,OD,4
Civil Engineering,OBC,474810,D,5
Geoinformatics,OBC,570334,D,5
Mechanical Engineering with specialization in Electric Vehicles,OBC,429105,D,5
Architecture,OBC,37937,D,5
Civil Engineering,OBC,56502,OD,5
Geoinformatics,OBC,57665,OD,5
Mechanical Engineering with specialization in Electric Vehicles,OBC,50318,OD,5
Architecture,OBC,3059,OD,5
Civil Engineering,OBC,542097,D,U1
Mechanical Engineering with specialization in Electric Vehicles,OBC,747583,D,U1
Mechanical Engineering with specialization in Electric Vehicles,OBC,50318,OD,U1
Civil Engineering,OBC,542097,D,S
Geoinformatics,OBC,1236647,D,S
Mechanical Engineering with specialization in Electric Vehicles,OBC,747583,D,S
Civil Engineering,OBC,101242,OD,S
Geoinformatics,OBC,217374,OD,S
Mechanical Engineering with specialization in Electric Vehicles,OBC,95640,OD,S
Civil Engineering,OBC,542097,D,U2
Geoinformatics,OBC,1236647,D,U2
Mechanical Engineering with specialization in Electric Vehicles,OBC,390341,D,U2
Geoinformatics,OBC-DEF,465632 (Priority VI),D,1
Mechanical Engineering with specialization in Electric Vehicles,OBC-DEF,352847,D,1
Civil Engineering,OBC-DEF,257152,OD,1
Geoinformatics,OBC-DEF,383254 (Priority VIII),D,2
Mechanical Engineering with specialization in Electric Vehicles,OBC-DEF,997627,D,2
Civil Engineering,OBC-DEF,257152 (Priority IV),OD,2
Geoinformatics,OBC-DEF,396689,D,3
Mechanical Engineering with specialization in Electric Vehicles,OBC-DEF,997627,D,3
Civil Engineering,OBC-DEF,257152 (Priority IV),OD,3
Geoinformatics,OBC-DEF,568798 (Priority VIII),D,4
Mechanical Engineering with specialization in Electric Vehicles,OBC-DEF,997627 (Priority VI),D,4
Civil Engineering,OBC-DEF,257152 (Priority IV),OD,4
Mechanical Engineering with specialization in Electric Vehicles,OBC-DEF,997627 (Priority VI),D,5
Civil Engineering,OBC-DEF,409568 (Priority IV),OD,5
Civil Engineering,OBCGirlCandidate,294570,D,1
Geoinformatics,OBCGirlCandidate,282825,D,1
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,298508,D,1
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,40302,OD,1
Civil Engineering,OBCGirlCandidate,372763,D,2
Geoinformatics,OBCGirlCandidate,368386,D,2
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,365520,D,2
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,51158,OD,2
Civil Engineering,OBCGirlCandidate,402067,D,3
Geoinformatics,OBCGirlCandidate,397755,D,3
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,390766,D,3
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,54636,OD,3
Civil Engineering,OBCGirlCandidate,460366,D,4
Geoinformatics,OBCGirlCandidate,445950,D,4
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,414827,D,4
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,59568,OD,4
Civil Engineering,OBCGirlCandidate,572569,D,5
Geoinformatics,OBCGirlCandidate,621009,D,5
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,500605,D,5
Mechanical Engineering with specialization in Electric Vehicles,OBCGirlCandidate,60641,OD,5
Civil Engineering,SC,313335,D,1
Geoinformatics,SC,341609,D,1
Mechanical Engineering with specialization in Electric Vehicles,SC,298966,D,1
Architecture,SC,8440,D,1
Civil Engineering,SC,108493,OD,1
Geoinformatics,SC,80199,OD,1
Mechanical Engineering with specialization in Electric Vehicles,SC,98810,OD,1
Architecture,SC,3383,OD,1
Civil Engineering,SC,396234,D,2
Geoinformatics,SC,414196,D,2
Mechanical Engineering with specialization in Electric Vehicles,SC,358342,D,2
Architecture,SC,12382,D,2
Civil Engineering,SC,126659,OD,2
Geoinformatics,SC,140244,OD,2
Mechanical Engineering with specialization in Electric Vehicles,SC,114293,OD,2
Architecture,SC,3710,OD,2
Civil Engineering,SC,451476,D,3
Geoinformatics,SC,472053,D,3
Mechanical Engineering with specialization in Electric Vehicles,SC,406256,D,3
Architecture,SC,16342,D,3
Civil Engineering,SC,149827,OD,3
Geoinformatics,SC,172994,OD,3
Mechanical Engineering with specialization in Electric Vehicles,SC,135541,OD,3
Architecture,SC,4335,OD,3
Civil Engineering,SC,625159,D,4
Geoinformatics,SC,680587,D,4
Mechanical Engineering with specialization in Electric Vehicles,SC,577237,D,4
Architecture,SC,29066,D,4
Civil Engineering,SC,179344,OD,4
Geoinformatics,SC,181169,OD,4
Mechanical Engineering with specialization in Electric Vehicles,SC,167935,OD,4
Architecture,SC,4348,OD,4
Civil Engineering,SC,842323,D,5
Geoinformatics,SC,1064756,D,5
Mechanical Engineering with specialization in Electric Vehicles,SC,901257,D,5
Architecture,SC,61765,D,5
Civil Engineering,SC,201942,OD,5
Geoinformatics,SC,193937,OD,5
Mechanical Engineering with specialization in Electric Vehicles,SC,185194,OD,5
Architecture,SC,4739,OD,5
Mechanical Engineering with specialization in Electric Vehicles,SC,969149,D,U1
Civil Engineering,SC,919840,D,S
Geoinformatics,SC,1154212,D,S
Mechanical Engineering with specialization in Electric Vehicles,SC,969149,D,S
Civil Engineering,SC,317263,OD,S
Geoinformatics,SC,430064,OD,S
Mechanical Engineering with specialization in Electric Vehicles,SC,288206,OD,S
Mechanical Engineering with specialization in Electric Vehicles,SC,919840,D,U2
Civil Engineering,SCGirlCandidate,453103,D,1
Geoinformatics,SCGirlCandidate,483455,D,1
Mechanical Engineering with specialization in Electric Vehicles,SCGirlCandidate,439913,D,1
Civil Engineering,SCGirlCandidate,489603,D,2
Geoinformatics,SCGirlCandidate,502872,D,2
Mechanical Engineering with specialization in Electric Vehicles,SCGirlCandidate,439913,D,2
Civil Engineering,SCGirlCandidate,513616,D,3
Geoinformatics,SCGirlCandidate,576775,D,3
Mechanical Engineering with specialization in Electric Vehicles,SCGirlCandidate,500736,D,3
Civil Engineering,SCGirlCandidate,694560,D,4
Geoinformatics,SCGirlCandidate,829856,D,4
Mechanical Engineering with specialization in Electric Vehicles,SCGirlCandidate,797427,D,4
Civil Engineering,SCGirlCandidate,1106765,D,5
Mechanical Engineering with specialization in Electric Vehicles,SCGirlCandidate,973904,D,5
Civil Engineering,ST,650615,D,1
Architecture,ST,5771,D,1
Geoinformatics,ST,198687,OD,1
Mechanical Engineering with specialization in Electric Vehicles,ST,186949,OD,1
Civil Engineering,ST,650615,D,2
Geoinformatics,ST,294741,OD,2
Mechanical Engineering with specialization in Electric Vehicles,ST,242975,OD,2
Civil Engineering,ST,894734,D,3
Geoinformatics,ST,317449,OD,3
Mechanical Engineering with specialization in Electric Vehicles,ST,283040,OD,3
Civil Engineering,ST,894734,D,4
Geoinformatics,ST,368917,OD,4
Mechanical Engineering with specialization in Electric Vehicles,ST,339734,OD,4
Civil Engineering,ST,894734,D,5
Geoinformatics,ST,409628,OD,5
Mechanical Engineering with specialization in Electric Vehicles,ST,372147,OD,5
Civil Engineering,ST,894734,D,U1
Civil Engineering,ST,894734,D,S
Mechanical Engineering with specialization in Electric Vehicles,ST,814972,D,S
Civil Engineering,ST,894734,D,U2
