Branch,Category,Jee_Rank,Region,Round
Mechanical Engineering with specialization in Automotive Engineering,GEN,14674,OD,3
Production and Industrial Engineering,GEN,19738,OD,3
Software Engineering,GEN,5871,OD,3
Bio-Technology,GEN,106317,D,4
Chemical Engineering,GEN,80829,D,4
Civil Engineering,GEN,94046,D,4
Computer Science and Engineering,GEN,10860,D,4
Electrical Engineering,GEN,41603,D,4
Electronics and Communication Engineering,GEN,27509,D,4
Engineering Physics,GEN,62030,D,4
Environmental Engineering,GEN,105012,D,4
Information Technology,GEN,13936,D,4
Mathematics and Computing,GEN,22098,D,4
Mechanical Engineering,GEN,61980,D,4
Mechanical Engineering with specialization in Automotive Engineering,GEN,68175,D,4
Production and Industrial Engineering,GEN,94858,D,4
Software Engineering,GEN,17842,D,4
Bio-Technology,GEN,23407,OD,4
Chemical Engineering,GEN,19214,OD,4
Civil Engineering,GEN,21229,OD,4
Computer Science and Engineering,GEN,4810,OD,4
Electrical Engineering,GEN,11634,OD,4
Electronics and Communication Engineering,GEN,8618,OD,4
Engineering Physics,GEN,16723,OD,4
Environmental Engineering,GEN,24274,OD,4
Information Technology,GEN,6160,OD,4
Mathematics and Computing,GEN,7541,OD,4
Mechanical Engineering,GEN,17172,OD,4
Mechanical Engineering with specialization in Automotive Engineering,GEN,18069,OD,4
Production and Industrial Engineering,GEN,22539,OD,4
Software Engineering,GEN,6724,OD,4
Bio-Technology,GEN,126513,D,U1
Chemical Engineering,GEN,94707,D,U1
Civil Engineering,GEN,142713,D,U1
Computer Science and Engineering,GEN,10860,D,U1
Electrical Engineering,GEN,42869,D,U1
Electronics and Communication Engineering,GEN,27747,D,U1
Engineering Physics,GEN,68179,D,U1
Environmental Engineering,GEN,144126,D,U1
Information Technology,GEN,13936,D,U1
Mathematics and Computing,GEN,22141,D,U1
Mechanical Engineering,GEN,64896,D,U1
Mechanical Engineering with specialization in Automotive Engineering,GEN,73571,D,U1
Production and Industrial Engineering,GEN,137809,D,U1
Software Engineering,GEN,18026,D,U1
Bio-Technology,GEN,-,OD,U1
Chemical Engineering,GEN,-,OD,U1
Civil Engineering,GEN,8542,OD,U1
Computer Science and Engineering,GEN,5451,OD,U1
Electrical Engineering,GEN,22498,OD,U1
Electronics and Communication Engineering,GEN,22427,OD,U1
Engineering Physics,GEN,-,OD,U1
Environmental Engineering,GEN,-,OD,U1
Information Technology,GEN,7868,OD,U1
Mathematics and Computing,GEN,13399,OD,U1
Mechanical Engineering,GEN,26054,OD,U1
Mechanical Engineering with specialization in Automotive Engineering,GEN,29119,OD,U1
Production and Industrial Engineering,GEN,-,OD,U1
Software Engineering,GEN,11405,OD,U1
Bio-Technology,GEN,143890,D,S
Chemical Engineering,GEN,100851,D,S
Civil Engineering,GEN,142986,D,S
Computer Science and Engineering,GEN,10862,D,S
Electrical Engineering,GEN,42934,D,S
Electronics and Communication Engineering,GEN,27953,D,S
Engineering Physics,GEN,68179,D,S
Environmental Engineering,GEN,161334,D,S
Information Technology,GEN,13972,D,S
Mathematics and Computing,GEN,22141,D,S
Mechanical Engineering,GEN,66784,D,S
Mechanical Engineering with specialization in Automotive Engineering,GEN,73775,D,S
Production and Industrial Engineering,GEN,137809,D,S
Software Engineering,GEN,18123,D,S
Bio-Technology,GEN,107212,OD,S
Chemical Engineering,GEN,48225,OD,S
Civil Engineering,GEN,79875,OD,S
Computer Science and Engineering,GEN,5451,OD,S
Electrical Engineering,GEN,25946,OD,S
Electronics and Communication Engineering,GEN,22513,OD,S
Engineering Physics,GEN,29482,OD,S
Environmental Engineering,GEN,93585,OD,S
Information Technology,GEN,7868,OD,S
Mathematics and Computing,GEN,13399,OD,S
Mechanical Engineering,GEN,42937,OD,S
Mechanical Engineering with specialization in Automotive Engineering,GEN,47516,OD,S
Production and Industrial Engineering,GEN,64570,OD,S
Software Engineering,GEN,11405,OD,S
Bio-Technology,GEN-DEF,146655 (Priority VI),D,1
Chemical Engineering,GEN-DEF,127424,D,1
Civil Engineering,GEN-DEF,135873,D,1
Computer Science and Engineering,GEN-DEF,576497,D,1
Electrical Engineering,GEN-DEF,76214,D,1
Electronics and Communication Engineering,GEN-DEF,47994,D,1
Engineering Physics,GEN-DEF,101924,D,1
Environmental Engineering,GEN-DEF,104171,D,1
Information Technology,GEN-DEF,15897,D,1
Mathematics and Computing,GEN-DEF,25314,D,1
Mechanical Engineering,GEN-DEF,100636,D,1
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,122236,D,1
Production and Industrial Engineering,GEN-DEF,142585,D,1
Software Engineering,GEN-DEF,18639,D,1
Bio-Technology,GEN-DEF,-,OD,1
Chemical Engineering,GEN-DEF,-,OD,1
Civil Engineering,GEN-DEF,-,OD,1
Computer Science and Engineering,GEN-DEF,202383,OD,1
Electrical Engineering,GEN-DEF,291725,OD,1
Electronics and Communication Engineering,GEN-DEF,696858,OD,1
Engineering Physics,GEN-DEF,345080,OD,1
Environmental Engineering,GEN-DEF,-,OD,1
Information Technology,GEN-DEF,-,OD,1
Mathematics and Computing,GEN-DEF,33165,OD,1
Mechanical Engineering,GEN-DEF,75552 (Priority IV),OD,1
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,1
Production and Industrial Engineering,GEN-DEF,-,OD,1
Software Engineering,GEN-DEF,-,OD,1
Bio-Technology,GEN-DEF,167239,D,2
Chemical Engineering,GEN-DEF,171493,D,2
Civil Engineering,GEN-DEF,192394,D,2
Computer Science and Engineering,GEN-DEF,576497,D,2
Electrical Engineering,GEN-DEF,120757,D,2
Electronics and Communication Engineering,GEN-DEF,54026,D,2
Engineering Physics,GEN-DEF,149266,D,2
Environmental Engineering,GEN-DEF,153228,D,2
Information Technology,GEN-DEF,21621,D,2
Mathematics and Computing,GEN-DEF,32054,D,2
Mechanical Engineering,GEN-DEF,131825,D,2
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,142585,D,2
Production and Industrial Engineering,GEN-DEF,208162 (Priority VI),D,2
Software Engineering,GEN-DEF,25314,D,2
Bio-Technology,GEN-DEF,-,OD,2
Chemical Engineering,GEN-DEF,-,OD,2
Civil Engineering,GEN-DEF,-,OD,2
Computer Science and Engineering,GEN-DEF,202383,OD,2
Electrical Engineering,GEN-DEF,345080,OD,2
Electronics and Communication Engineering,GEN-DEF,696858,OD,2
Engineering Physics,GEN-DEF,139277 (Priority IV),OD,2
Environmental Engineering,GEN-DEF,-,OD,2
Information Technology,GEN-DEF,-,OD,2
Mathematics and Computing,GEN-DEF,33165,OD,2
Mechanical Engineering,GEN-DEF,75552,OD,2
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,2
Production and Industrial Engineering,GEN-DEF,-,OD,2
Software Engineering,GEN-DEF,-,OD,2
Bio-Technology,GEN-DEF,167239,D,3
Chemical Engineering,GEN-DEF,171493,D,3
Civil Engineering,GEN-DEF,192394,D,3
Computer Science and Engineering,GEN-DEF,576497,D,3
Electrical Engineering,GEN-DEF,120757,D,3
Electronics and Communication Engineering,GEN-DEF,54026,D,3
Engineering Physics,GEN-DEF,149266,D,3
Environmental Engineering,GEN-DEF,153228,D,3
Information Technology,GEN-DEF,21621,D,3
Mathematics and Computing,GEN-DEF,32054,D,3
Mechanical Engineering,GEN-DEF,131825,D,3
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,142585,D,3
Production and Industrial Engineering,GEN-DEF,197759 (Priority VI),D,3
Software Engineering,GEN-DEF,25314,D,3
Bio-Technology,GEN-DEF,-,OD,3
Chemical Engineering,GEN-DEF,-,OD,3
Civil Engineering,GEN-DEF,-,OD,3
Computer Science and Engineering,GEN-DEF,202383,OD,3
Electrical Engineering,GEN-DEF,345080,OD,3
Electronics and Communication Engineering,GEN-DEF,696858,OD,3
Engineering Physics,GEN-DEF,139277 (Priority IV),OD,3
Environmental Engineering,GEN-DEF,-,OD,3
Information Technology,GEN-DEF,-,OD,3
Mathematics and Computing,GEN-DEF,33165,OD,3
Mechanical Engineering,GEN-DEF,75552,OD,3
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,3
Production and Industrial Engineering,GEN-DEF,-,OD,3
Software Engineering,GEN-DEF,-,OD,3
Bio-Technology,GEN-DEF,167239,D,4
Chemical Engineering,GEN-DEF,238722,D,4
Civil Engineering,GEN-DEF,195323,D,4
Computer Science and Engineering,GEN-DEF,576497,D,4
Electrical Engineering,GEN-DEF,120757,D,4
Electronics and Communication Engineering,GEN-DEF,54026,D,4
Engineering Physics,GEN-DEF,149266,D,4
Environmental Engineering,GEN-DEF,153228,D,4
Information Technology,GEN-DEF,21621,D,4
Mathematics and Computing,GEN-DEF,42168,D,4
Mechanical Engineering,GEN-DEF,131825,D,4
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,146655,D,4
Production and Industrial Engineering,GEN-DEF,253424 (Priority VI),D,4
Software Engineering,GEN-DEF,25698,D,4
Bio-Technology,GEN-DEF,-,OD,4
Chemical Engineering,GEN-DEF,-,OD,4
Civil Engineering,GEN-DEF,-,OD,4
Computer Science and Engineering,GEN-DEF,202383,OD,4
Electrical Engineering,GEN-DEF,123155,OD,4
Electronics and Communication Engineering,GEN-DEF,696858,OD,4
Engineering Physics,GEN-DEF,139277 (Priority IV),OD,4
Environmental Engineering,GEN-DEF,-,OD,4
Information Technology,GEN-DEF,-,OD,4
Mathematics and Computing,GEN-DEF,51630,OD,4
Mechanical Engineering,GEN-DEF,75552,OD,4
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,4
Production and Industrial Engineering,GEN-DEF,-,OD,4
Software Engineering,GEN-DEF,-,OD,4
Bio-Technology,GEN-DEF,241825,D,U1
Chemical Engineering,GEN-DEF,-,D,U1
Civil Engineering,GEN-DEF,253424,D,U1
Computer Science and Engineering,GEN-DEF,576497,D,U1
Electrical Engineering,GEN-DEF,120757,D,U1
Electronics and Communication Engineering,GEN-DEF,54026,D,U1
Engineering Physics,GEN-DEF,153228,D,U1
Environmental Engineering,GEN-DEF,236115,D,U1
Information Technology,GEN-DEF,21621,D,U1
Mathematics and Computing,GEN-DEF,42168,D,U1
Mechanical Engineering,GEN-DEF,134602,D,U1
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,146655,D,U1
Production and Industrial Engineering,GEN-DEF,-,D,U1
Software Engineering,GEN-DEF,25698,D,U1
Bio-Technology,GEN-DEF,-,OD,U1
Chemical Engineering,GEN-DEF,-,OD,U1
Civil Engineering,GEN-DEF,-,OD,U1
Computer Science and Engineering,GEN-DEF,202383,OD,U1
Electrical Engineering,GEN-DEF,139277,OD,U1
Electronics and Communication Engineering,GEN-DEF,696858,OD,U1
Engineering Physics,GEN-DEF,89370,OD,U1
Environmental Engineering,GEN-DEF,-,OD,U1
Information Technology,GEN-DEF,-,OD,U1
Mathematics and Computing,GEN-DEF,51630,OD,U1
Mechanical Engineering,GEN-DEF,75552,OD,U1
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,U1
Production and Industrial Engineering,GEN-DEF,-,OD,U1
Software Engineering,GEN-DEF,-,OD,U1
Bio-Technology,GEN-DEF,241825,D,S
Chemical Engineering,GEN-DEF,-,D,S
Civil Engineering,GEN-DEF,253424,D,S
Computer Science and Engineering,GEN-DEF,576497,D,S
Electrical Engineering,GEN-DEF,120757,D,S
Electronics and Communication Engineering,GEN-DEF,54026,D,S
Engineering Physics,GEN-DEF,153228,D,S
Environmental Engineering,GEN-DEF,236115,D,S
Information Technology,GEN-DEF,21621,D,S
Mathematics and Computing,GEN-DEF,42168,D,S
Mechanical Engineering,GEN-DEF,135873,D,S
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,241825,D,S
Production and Industrial Engineering,GEN-DEF,-,D,S
Software Engineering,GEN-DEF,25698,D,S
Bio-Technology,GEN-DEF,-,OD,S
Chemical Engineering,GEN-DEF,-,OD,S
Civil Engineering,GEN-DEF,-,OD,S
Computer Science and Engineering,GEN-DEF,202383,OD,S
Electrical Engineering,GEN-DEF,139277,OD,S
Electronics and Communication Engineering,GEN-DEF,696858,OD,S
Engineering Physics,GEN-DEF,89370,OD,S
Environmental Engineering,GEN-DEF,-,OD,S
Information Technology,GEN-DEF,-,OD,S
Mathematics and Computing,GEN-DEF,51630,OD,S
Mechanical Engineering,GEN-DEF,75552,OD,S
Mechanical Engineering with specialization in Automotive Engineering,GEN-DEF,-,OD,S
Production and Industrial Engineering,GEN-DEF,-,OD,S
Software Engineering,GEN-DEF,-,OD,S
Bio-Technology,SGC,98337,D,1
Chemical Engineering,SGC,94356,D,1
Civil Engineering,SGC,99310,D,1
Computer Science and Engineering,SGC,8594,D,1
Electrical Engineering,SGC,41969,D,1
Electronics and Communication Engineering,SGC,21190,D,1
Engineering Physics,SGC,60529,D,1
Environmental Engineering,SGC,129113,D,1
Information Technology,SGC,10837,D,1
Mathematics and Computing,SGC,16170,D,1
Mechanical Engineering,SGC,69563,D,1
Mechanical Engineering with specialization in Automotive Engineering,SGC,84899,D,1
Production and Industrial Engineering,SGC,90024,D,1
Software Engineering,SGC,15705,D,1
Bio-Technology,SGC,130019,D,2
Chemical Engineering,SGC,107554,D,2
Civil Engineering,SGC,129113,D,2
Computer Science and Engineering,SGC,15705,D,2
Electrical Engineering,SGC,41969,D,2
Electronics and Communication Engineering,SGC,25570,D,2
Engineering Physics,SGC,106821,D,2
Environmental Engineering,SGC,144126,D,2
Information Technology,SGC,16170,D,2
Mathematics and Computing,SGC,22269,D,2
Mechanical Engineering,SGC,69563,D,2
Mechanical Engineering with specialization in Automotive Engineering,SGC,94356,D,2
Production and Industrial Engineering,SGC,99310,D,2
Software Engineering,SGC,17660,D,2
Bio-Technology,SGC,130019,D,3
Chemical Engineering,SGC,110162,D,3
Civil Engineering,SGC,129113,D,3
Computer Science and Engineering,SGC,15705,D,3
Electrical Engineering,SGC,58015,D,3
Electronics and Communication Engineering,SGC,41969,D,3
Engineering Physics,SGC,106821,D,3
Environmental Engineering,SGC,144126,D,3
Information Technology,SGC,16170,D,3
Mathematics and Computing,SGC,22269,D,3
Mechanical Engineering,SGC,69563,D,3
Mechanical Engineering with specialization in Automotive Engineering,SGC,107554,D,3
Production and Industrial Engineering,SGC,99310,D,3
Software Engineering,SGC,18819,D,3
Bio-Technology,SGC,120517,D,4
Chemical Engineering,SGC,110162,D,4
Civil Engineering,SGC,129113,D,4
Computer Science and Engineering,SGC,15705,D,4
Electrical Engineering,SGC,58015,D,4
Electronics and Communication Engineering,SGC,41969,D,4
Engineering Physics,SGC,99310,D,4
Environmental Engineering,SGC,144126,D,4
Information Technology,SGC,16170,D,4
Mathematics and Computing,SGC,25570,D,4
Mechanical Engineering,SGC,69563,D,4
Mechanical Engineering with specialization in Automotive Engineering,SGC,113887,D,4
Production and Industrial Engineering,SGC,169648,D,4
Software Engineering,SGC,18819,D,4
Bio-Technology,GEN-PWD,-,D,1
Chemical Engineering,GEN-PWD,-,D,1
Civil Engineering,GEN-PWD,672435,D,1
Computer Science and Engineering,GEN-PWD,193326,D,1
Electrical Engineering,GEN-PWD,209776,D,1
Electronics and Communication Engineering,GEN-PWD,526676,D,1
Engineering Physics,GEN-PWD,-,D,1
Environmental Engineering,GEN-PWD,-,D,1
Information Technology,GEN-PWD,342892,D,1
Mathematics and Computing,GEN-PWD,860264,D,1
Mechanical Engineering,GEN-PWD,552056,D,1
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,-,D,1
Production and Industrial Engineering,GEN-PWD,-,D,1
Software Engineering,GEN-PWD,345062,D,1
Bio-Technology,GEN-PWD,-,OD,1
Chemical Engineering,GEN-PWD,-,OD,1
Civil Engineering,GEN-PWD,268859,OD,1
Computer Science and Engineering,GEN-PWD,40918,OD,1
Electrical Engineering,GEN-PWD,118960,OD,1
Electronics and Communication Engineering,GEN-PWD,22170,OD,1
Engineering Physics,GEN-PWD,-,OD,1
Environmental Engineering,GEN-PWD,-,OD,1
Information Technology,GEN-PWD,84054,OD,1
Mathematics and Computing,GEN-PWD,-,OD,1
Mechanical Engineering,GEN-PWD,187395,OD,1
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,255169,OD,1
Production and Industrial Engineering,GEN-PWD,-,OD,1
Software Engineering,GEN-PWD,116224,OD,1
Bio-Technology,GEN-PWD,-,D,2
Chemical Engineering,GEN-PWD,-,D,2
Civil Engineering,GEN-PWD,-,D,2
Computer Science and Engineering,GEN-PWD,225191,D,2
Electrical Engineering,GEN-PWD,-,D,2
Electronics and Communication Engineering,GEN-PWD,465890,D,2
Engineering Physics,GEN-PWD,-,D,2
Environmental Engineering,GEN-PWD,-,D,2
Information Technology,GEN-PWD,439735,D,2
Mathematics and Computing,GEN-PWD,-,D,2
Mechanical Engineering,GEN-PWD,552056,D,2
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,-,D,2
Production and Industrial Engineering,GEN-PWD,-,D,2
Software Engineering,GEN-PWD,860264,D,2
Bio-Technology,GEN-PWD,-,OD,2
Chemical Engineering,GEN-PWD,-,OD,2
Civil Engineering,GEN-PWD,326270,OD,2
Computer Science and Engineering,GEN-PWD,52637,OD,2
Electrical Engineering,GEN-PWD,299908,OD,2
Electronics and Communication Engineering,GEN-PWD,217414,OD,2
Engineering Physics,GEN-PWD,-,OD,2
Environmental Engineering,GEN-PWD,-,OD,2
Information Technology,GEN-PWD,118960,OD,2
Mathematics and Computing,GEN-PWD,-,OD,2
Mechanical Engineering,GEN-PWD,299193,OD,2
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,335040,OD,2
Production and Industrial Engineering,GEN-PWD,-,OD,2
Software Engineering,GEN-PWD,132895,OD,2
Bio-Technology,GEN-PWD,-,D,3
Chemical Engineering,GEN-PWD,-,D,3
Civil Engineering,GEN-PWD,-,D,3
Computer Science and Engineering,GEN-PWD,225191,D,3
Electrical Engineering,GEN-PWD,-,D,3
Electronics and Communication Engineering,GEN-PWD,534357,D,3
Engineering Physics,GEN-PWD,-,D,3
Environmental Engineering,GEN-PWD,-,D,3
Information Technology,GEN-PWD,439735,D,3
Mathematics and Computing,GEN-PWD,-,D,3
Mechanical Engineering,GEN-PWD,552056,D,3
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,-,D,3
Production and Industrial Engineering,GEN-PWD,-,D,3
Software Engineering,GEN-PWD,860264,D,3
Bio-Technology,GEN-PWD,-,OD,3
Chemical Engineering,GEN-PWD,-,OD,3
Civil Engineering,GEN-PWD,379692,OD,3
Computer Science and Engineering,GEN-PWD,52637,OD,3
Electrical Engineering,GEN-PWD,378201,OD,3
Electronics and Communication Engineering,GEN-PWD,238831,OD,3
Engineering Physics,GEN-PWD,-,OD,3
Environmental Engineering,GEN-PWD,-,OD,3
Information Technology,GEN-PWD,118960,OD,3
Mathematics and Computing,GEN-PWD,-,OD,3
Mechanical Engineering,GEN-PWD,352208,OD,3
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,418759,OD,3
Production and Industrial Engineering,GEN-PWD,-,OD,3
Software Engineering,GEN-PWD,111266,OD,3
Bio-Technology,GEN-PWD,-,D,4
Chemical Engineering,GEN-PWD,-,D,4
Civil Engineering,GEN-PWD,-,D,4
Computer Science and Engineering,GEN-PWD,225191,D,4
Electrical Engineering,GEN-PWD,-,D,4
Electronics and Communication Engineering,GEN-PWD,534357,D,4
Engineering Physics,GEN-PWD,-,D,4
Environmental Engineering,GEN-PWD,-,D,4
Information Technology,GEN-PWD,439735,D,4
Mathematics and Computing,GEN-PWD,-,D,4
Mechanical Engineering,GEN-PWD,552056,D,4
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,-,D,4
Production and Industrial Engineering,GEN-PWD,-,D,4
Software Engineering,GEN-PWD,860264,D,4
Bio-Technology,GEN-PWD,-,OD,4
Chemical Engineering,GEN-PWD,-,OD,4
Civil Engineering,GEN-PWD,492078,OD,4
Computer Science and Engineering,GEN-PWD,52637,OD,4
Electrical Engineering,GEN-PWD,418759,OD,4
Electronics and Communication Engineering,GEN-PWD,335040,OD,4
Engineering Physics,GEN-PWD,-,OD,4
Environmental Engineering,GEN-PWD,-,OD,4
Information Technology,GEN-PWD,118960,OD,4
Mathematics and Computing,GEN-PWD,-,OD,4
Mechanical Engineering,GEN-PWD,449759,OD,4
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,511959,OD,4
Production and Industrial Engineering,GEN-PWD,-,OD,4
Software Engineering,GEN-PWD,111266,OD,4
Bio-Technology,GEN-PWD,-,D,U1
Chemical Engineering,GEN-PWD,-,D,U1
Civil Engineering,GEN-PWD,-,D,U1
Computer Science and Engineering,GEN-PWD,439735,D,U1
Electrical Engineering,GEN-PWD,-,D,U1
Electronics and Communication Engineering,GEN-PWD,534357,D,U1
Engineering Physics,GEN-PWD,-,D,U1
Environmental Engineering,GEN-PWD,-,D,U1
Information Technology,GEN-PWD,570221,D,U1
Mathematics and Computing,GEN-PWD,-,D,U1
Mechanical Engineering,GEN-PWD,552056,D,U1
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,-,D,U1
Production and Industrial Engineering,GEN-PWD,-,D,U1
Software Engineering,GEN-PWD,860264,D,U1
Bio-Technology,GEN-PWD,-,OD,U1
Chemical Engineering,GEN-PWD,-,OD,U1
Civil Engineering,GEN-PWD,-,OD,U1
Computer Science and Engineering,GEN-PWD,52637,OD,U1
Electrical Engineering,GEN-PWD,418759,OD,U1
Electronics and Communication Engineering,GEN-PWD,335040,OD,U1
Engineering Physics,GEN-PWD,-,OD,U1
Environmental Engineering,GEN-PWD,-,OD,U1
Information Technology,GEN-PWD,118960,OD,U1
Mathematics and Computing,GEN-PWD,-,OD,U1
Mechanical Engineering,GEN-PWD,-,OD,U1
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,-,OD,U1
Production and Industrial Engineering,GEN-PWD,-,OD,U1
Software Engineering,GEN-PWD,111266,OD,U1
Bio-Technology,GEN-PWD,-,D,S
Chemical Engineering,GEN-PWD,-,D,S
Civil Engineering,GEN-PWD,-,D,S
Computer Science and Engineering,GEN-PWD,439735,D,S
Electrical Engineering,GEN-PWD,-,D,S
Electronics and Communication Engineering,GEN-PWD,534357,D,S
Engineering Physics,GEN-PWD,-,D,S
Environmental Engineering,GEN-PWD,-,D,S
Information Technology,GEN-PWD,570221,D,S
Mathematics and Computing,GEN-PWD,-,D,S
Mechanical Engineering,GEN-PWD,552056,D,S
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,-,D,S
Production and Industrial Engineering,GEN-PWD,-,D,S
Software Engineering,GEN-PWD,860264,D,S
Bio-Technology,GEN-PWD,-,OD,S
Chemical Engineering,GEN-PWD,-,OD,S
Civil Engineering,GEN-PWD,-,OD,S
Computer Science and Engineering,GEN-PWD,52637,OD,S
Electrical Engineering,GEN-PWD,418759,OD,S
Electronics and Communication Engineering,GEN-PWD,335040,OD,S
Engineering Physics,GEN-PWD,-,OD,S
Environmental Engineering,GEN-PWD,-,OD,S
Information Technology,GEN-PWD,118960,OD,S
Mathematics and Computing,GEN-PWD,-,OD,S
Mechanical Engineering,GEN-PWD,-,OD,S
Mechanical Engineering with specialization in Automotive Engineering,GEN-PWD,-,OD,S
Production and Industrial Engineering,GEN-PWD,-,OD,S
Software Engineering,GEN-PWD,111266,OD,S
Bio-Technology,EWS,97708,D,1
Chemical Engineering,EWS,74627,D,1
Civil Engineering,EWS,82564,D,1
Computer Science and Engineering,EWS,17072,D,1
Electrical Engineering,EWS,50879,D,1
Electronics and Communication Engineering,EWS,35649,D,1
Engineering Physics,EWS,71908,D,1
Environmental Engineering,EWS,92411,D,1
Information Technology,EWS,24350,D,1
Mathematics and Computing,EWS,30445,D,1
Mechanical Engineering,EWS,67535,D,1
Mechanical Engineering with specialization in Automotive Engineering,EWS,68475,D,1
Production and Industrial Engineering,EWS,84528,D,1
Software Engineering,EWS,27768,D,1
Bio-Technology,EWS,15294,OD,1
Chemical Engineering,EWS,14484,OD,1
Civil Engineering,EWS,14356,OD,1
Computer Science and Engineering,EWS,4255,OD,1
Electrical Engineering,EWS,11405,OD,1
Electronics and Communication Engineering,EWS,8327,OD,1
Engineering Physics,EWS,13983,OD,1
Environmental Engineering,EWS,14651,OD,1
Information Technology,EWS,4565,OD,1
