Branch,Category,Jee_Rank,Region,Round
Computer Science and Engineering,GEN,7659,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,4923,D,3
Computer Science and Engineering with specialization in Data Science,GEN,10974,D,3
Electrical Engineering,GEN,32841,D,3
Electronics and Communication Engineering,GEN,24265,D,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN,20364,D,3
Information Technology,GEN,13075,D,3
Information Technology with specialization in Network and Information Security,GEN,15751,D,3
Instrumentation and Control Engineering,GEN,38756,D,3
Mathematics and Computing,GEN,18569,D,3
Mechanical Engineering,GEN,47480,D,3
Bio-Technology,GEN,19759,OD,3
Computer Science and Engineering,GEN,2966,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,2941,OD,3
Computer Science and Engineering with specialization in Data Science,GEN,3749,OD,3
Electrical Engineering,GEN,9804,OD,3
Electronics and Communication Engineering,GEN,7679,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN,7444,OD,3
Information Technology,GEN,4802,OD,3
Information Technology with specialization in Network and Information Security,GEN,5981,OD,3
Instrumentation and Control Engineering,GEN,13347,OD,3
Mathematics and Computing,GEN,6386,OD,3
Mechanical Engineering,GEN,14740,OD,3
Bio-Technology,GEN,68337,D,4
Computer Science and Engineering,GEN,8042,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,5310,D,4
Computer Science and Engineering with specialization in Data Science,GEN,10974,D,4
Electrical Engineering,GEN,33148,D,4
Electronics and Communication Engineering,GEN,24491,D,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN,20472,D,4
Information Technology,GEN,13335,D,4
Information Technology with specialization in Network and Information Security,GEN,16228,D,4
Instrumentation and Control Engineering,GEN,39973,D,4
Mathematics and Computing,GEN,18964,D,4
Mechanical Engineering,GEN,48993,D,4
Bio-Technology,GEN,21532,OD,4
Computer Science and Engineering,GEN,3094,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,2967,OD,4
Computer Science and Engineering with specialization in Data Science,GEN,4310,OD,4
Electrical Engineering,GEN,10548,OD,4
Electronics and Communication Engineering,GEN,8489,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN,8092,OD,4
Information Technology,GEN,4854,OD,4
Information Technology with specialization in Network and Information Security,GEN,6279,OD,4
Instrumentation and Control Engineering,GEN,13711,OD,4
Mathematics and Computing,GEN,6852,OD,4
Mechanical Engineering,GEN,15749,OD,4
Bio-Technology,GEN,83392,D,5
Computer Science and Engineering,GEN,10174,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,6254,D,5
Computer Science and Engineering with specialization in Data Science,GEN,13019,D,5
Electrical Engineering,GEN,40849,D,5
Electronics and Communication Engineering,GEN,29503,D,5
Electronics and Communication Engineering with specialization in Internet of Things,GEN,24463,D,5
Information Technology,GEN,16910,D,5
Information Technology with specialization in Network and Information Security,GEN,19799,D,5
Instrumentation and Control Engineering,GEN,49807,D,5
Mathematics and Computing,GEN,22419,D,5
Mechanical Engineering,GEN,59268,D,5
Bio-Technology,GEN,22214,OD,5
Computer Science and Engineering,GEN,3994,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,3255,OD,5
Computer Science and Engineering with specialization in Data Science,GEN,4882,OD,5
Electrical Engineering,GEN,12152,OD,5
Electronics and Communication Engineering,GEN,9867,OD,5
Electronics and Communication Engineering with specialization in Internet of Things,GEN,9269,OD,5
Information Technology,GEN,6279,OD,5
Information Technology with specialization in Network and Information Security,GEN,7385,OD,5
Instrumentation and Control Engineering,GEN,14685,OD,5
Mathematics and Computing,GEN,8047,OD,5
Mechanical Engineering,GEN,17031,OD,5
Bio-Technology,GEN,103774,D,U1
Computer Science and Engineering,GEN,10310,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,6370,D,U1
Computer Science and Engineering with specialization in Data Science,GEN,13174,D,U1
Electrical Engineering,GEN,42406,D,U1
Electronics and Communication Engineering,GEN,29882,D,U1
Electronics and Communication Engineering with specialization in Internet of Things,GEN,24463,D,U1
Information Technology,GEN,17142,D,U1
Information Technology with specialization in Network and Information Security,GEN,19827,D,U1
Instrumentation and Control Engineering,GEN,51988,D,U1
Mathematics and Computing,GEN,22593,D,U1
Mechanical Engineering,GEN,64872,D,U1
Computer Science and Engineering,GEN,4416,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,3676,OD,U1
Computer Science and Engineering with specialization in Data Science,GEN,6260,OD,U1
Electrical Engineering,GEN,21690,OD,U1
Electronics and Communication Engineering,GEN,18955,OD,U1
Electronics and Communication Engineering with specialization in Internet of Things,GEN,16256,OD,U1
Information Technology,GEN,6587,OD,U1
Information Technology with specialization in Network and Information Security,GEN,9269,OD,U1
Instrumentation and Control Engineering,GEN,22886,OD,U1
Mathematics and Computing,GEN,13711,OD,U1
Bio-Technology,GEN,103774,D,S
Computer Science and Engineering,GEN,10310,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,6370,D,S
Computer Science and Engineering with specialization in Data Science,GEN,13174,D,S
Electrical Engineering,GEN,42406,D,S
Electronics and Communication Engineering,GEN,29882,D,S
Electronics and Communication Engineering with specialization in Internet of Things,GEN,24463,D,S
Information Technology,GEN,17142,D,S
Information Technology with specialization in Network and Information Security,GEN,19827,D,S
Instrumentation and Control Engineering,GEN,51988,D,S
Mathematics and Computing,GEN,22593,D,S
Mechanical Engineering,GEN,64872,D,S
Bio-Technology,GEN,51063,OD,S
Computer Science and Engineering,GEN,4416,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,3676,OD,S
Computer Science and Engineering with specialization in Data Science,GEN,6260,OD,S
Electrical Engineering,GEN,21690,OD,S
Electronics and Communication Engineering,GEN,18955,OD,S
Electronics and Communication Engineering with specialization in Internet of Things,GEN,16256,OD,S
Information Technology,GEN,6587,OD,S
Information Technology with specialization in Network and Information Security,GEN,9269,OD,S
Instrumentation and Control Engineering,GEN,26205,OD,S
Mathematics and Computing,GEN,13711,OD,S
Mechanical Engineering,GEN,33187,OD,S
Bio-Technology,GEN,838724,D,s2
Computer Science and Engineering,GEN,10974,D,s2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,6607,D,s2
Computer Science and Engineering with specialization in Data Science,GEN,13335,D,s2
Electrical Engineering,GEN,44077,D,s2
Electronics and Communication Engineering,GEN,32498,D,s2
Electronics and Communication Engineering with specialization in Internet of Things,GEN,28296,D,s2
Information Technology,GEN,18854,D,s2
Information Technology with specialization in Network and Information Security,GEN,22515,D,s2
Instrumentation and Control Engineering,GEN,58430,D,s2
Mathematics and Computing,GEN,22908,D,s2
Mechanical Engineering,GEN,87450,D,s2
Bio-Technology,GEN,230235,OD,s2
Computer Science and Engineering,GEN,4416,OD,s2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,4802,OD,s2
Computer Science and Engineering with specialization in Data Science,GEN,6279,OD,s2
Electrical Engineering,GEN,25895,OD,s2
Electronics and Communication Engineering,GEN,19127,OD,s2
Electronics and Communication Engineering with specialization in Internet of Things,GEN,16256,OD,s2
Information Technology,GEN,7679,OD,s2
Information Technology with specialization in Network and Information Security,GEN,9269,OD,s2
Instrumentation and Control Engineering,GEN,32776,OD,s2
Mathematics and Computing,GEN,13711,OD,s2
Mechanical Engineering,GEN,51519,OD,s2
Bio-Technology,GEN-DEF,109583,D,1
Computer Science and Engineering,GEN-DEF,317490,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,675753,D,1
Computer Science and Engineering with specialization in Data Science,GEN-DEF,713274,D,1
Electrical Engineering,GEN-DEF,61993,D,1
Electronics and Communication Engineering,GEN-DEF,36726,D,1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,25015,D,1
Information Technology,GEN-DEF,764836,D,1
Information Technology with specialization in Network and Information Security,GEN-DEF,13416,D,1
Instrumentation and Control Engineering,GEN-DEF,80476,D,1
Mathematics and Computing,GEN-DEF,19380,D,1
Mechanical Engineering,GEN-DEF,93815,D,1
Computer Science and Engineering,GEN-DEF,164147,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,17746,OD,1
Electrical Engineering,GEN-DEF,128145,OD,1
Instrumentation and Control Engineering,GEN-DEF,801302,OD,1
Bio-Technology,GEN-DEF,118229,D,2
Computer Science and Engineering,GEN-DEF,317490,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,675753,D,2
Computer Science and Engineering with specialization in Data Science,GEN-DEF,713274,D,2
Electrical Engineering,GEN-DEF,80657,D,2
Electronics and Communication Engineering,GEN-DEF,47759,D,2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,25015,D,2
Information Technology,GEN-DEF,764836,D,2
Information Technology with specialization in Network and Information Security,GEN-DEF,19406,D,2
Instrumentation and Control Engineering,GEN-DEF,86643,D,2
Mathematics and Computing,GEN-DEF,19833,D,2
Mechanical Engineering,GEN-DEF,114778,D,2
Computer Science and Engineering,GEN-DEF,164147,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,17746,OD,2
Electrical Engineering,GEN-DEF,128145,OD,2
Instrumentation and Control Engineering,GEN-DEF,801302,OD,2
Bio-Technology,GEN-DEF,118229,D,3
Computer Science and Engineering,GEN-DEF,317490,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,675753,D,3
Computer Science and Engineering with specialization in Data Science,GEN-DEF,713274,D,3
Electrical Engineering,GEN-DEF,80657,D,3
Electronics and Communication Engineering,GEN-DEF,47759,D,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,25015,D,3
Information Technology,GEN-DEF,764836,D,3
Information Technology with specialization in Network and Information Security,GEN-DEF,19406,D,3
Instrumentation and Control Engineering,GEN-DEF,86643,D,3
Mathematics and Computing,GEN-DEF,19833,D,3
Mechanical Engineering,GEN-DEF,114778,D,3
Computer Science and Engineering,GEN-DEF,164147,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,17746,OD,3
Electrical Engineering,GEN-DEF,128145,OD,3
Instrumentation and Control Engineering,GEN-DEF,801302,OD,3
Bio-Technology,GEN-DEF,118229,D,4
Computer Science and Engineering,GEN-DEF,317490,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,675753,D,4
Computer Science and Engineering with specialization in Data Science,GEN-DEF,713274,D,4
Electrical Engineering,GEN-DEF,80657,D,4
Electronics and Communication Engineering,GEN-DEF,47759,D,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,25015,D,4
Information Technology,GEN-DEF,764836,D,4
Information Technology with specialization in Network and Information Security,GEN-DEF,19406,D,4
Instrumentation and Control Engineering,GEN-DEF,86643,D,4
Mathematics and Computing,GEN-DEF,19833,D,4
Mechanical Engineering,GEN-DEF,114778,D,4
Computer Science and Engineering,GEN-DEF,164147,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,17746,OD,4
Electrical Engineering,GEN-DEF,128145,OD,4
Instrumentation and Control Engineering,GEN-DEF,801302,OD,4
Bio-Technology,GEN-DEF,148114,D,5
Computer Science and Engineering,GEN-DEF,317490,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,675753,D,5
Computer Science and Engineering with specialization in Data Science,GEN-DEF,713274,D,5
Electrical Engineering,GEN-DEF,82713,D,5
Electronics and Communication Engineering,GEN-DEF,48157,D,5
Electronics and Communication Engineering with specialization in Internet of Things,GEN-DEF,42880,D,5
Information Technology,GEN-DEF,764836,D,5
Information Technology with specialization in Network and Information Security,GEN-DEF,27507,D,5
Instrumentation and Control Engineering,GEN-DEF,107529,D,5
Mathematics and Computing,GEN-DEF,35086,D,5
Mechanical Engineering,GEN-DEF,121900,D,5
Computer Science and Engineering,GEN-DEF,164147,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,17746,OD,5
Electrical Engineering,GEN-DEF,128145,OD,5
Instrumentation and Control Engineering,GEN-DEF,801302,OD,5
Bio-Technology,GEN-SGC,71680,D,1
Computer Science and Engineering,GEN-SGC,10060,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,6909,D,1
Computer Science and Engineering with specialization in Data Science,GEN-SGC,10795,D,1
Electrical Engineering,GEN-SGC,45078,D,1
Electronics and Communication Engineering,GEN-SGC,24752,D,1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,21049,D,1
Information Technology,GEN-SGC,13421,D,1
Information Technology with specialization in Network and Information Security,GEN-SGC,14250,D,1
Instrumentation and Control Engineering,GEN-SGC,63041,D,1
Mathematics and Computing,GEN-SGC,15165,D,1
Mechanical Engineering,GEN-SGC,71162,D,1
Bio-Technology,GEN-SGC,19589,OD,1
Computer Science and Engineering,GEN-SGC,2842,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,3255,OD,1
Electrical Engineering,GEN-SGC,10609,OD,1
Electronics and Communication Engineering,GEN-SGC,7707,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,7962,OD,1
Information Technology,GEN-SGC,3545,OD,1
Information Technology with specialization in Network and Information Security,GEN-SGC,5501,OD,1
Instrumentation and Control Engineering,GEN-SGC,12737,OD,1
Mathematics and Computing,GEN-SGC,4866,OD,1
Mechanical Engineering,GEN-SGC,13713,OD,1
Bio-Technology,GEN-SGC,82218,D,2
Computer Science and Engineering,GEN-SGC,11599,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,9567,D,2
Computer Science and Engineering with specialization in Data Science,GEN-SGC,13160,D,2
Electrical Engineering,GEN-SGC,52357,D,2
Electronics and Communication Engineering,GEN-SGC,28513,D,2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,23134,D,2
Information Technology,GEN-SGC,14929,D,2
Information Technology with specialization in Network and Information Security,GEN-SGC,17685,D,2
Instrumentation and Control Engineering,GEN-SGC,68006,D,2
Mathematics and Computing,GEN-SGC,21049,D,2
Mechanical Engineering,GEN-SGC,79602,D,2
Bio-Technology,GEN-SGC,20006,OD,2
Computer Science and Engineering,GEN-SGC,3963,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,3255,OD,2
Electrical Engineering,GEN-SGC,11726,OD,2
Electronics and Communication Engineering,GEN-SGC,10609,OD,2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,8745,OD,2
Information Technology,GEN-SGC,4753,OD,2
Information Technology with specialization in Network and Information Security,GEN-SGC,5501,OD,2
Instrumentation and Control Engineering,GEN-SGC,14857,OD,2
Mathematics and Computing,GEN-SGC,5952,OD,2
Mechanical Engineering,GEN-SGC,22176,OD,2
Bio-Technology,GEN-SGC,82218,D,3
Computer Science and Engineering,GEN-SGC,11599,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,9567,D,3
Computer Science and Engineering with specialization in Data Science,GEN-SGC,13160,D,3
Electrical Engineering,GEN-SGC,56034,D,3
Electronics and Communication Engineering,GEN-SGC,28513,D,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,23134,D,3
Information Technology,GEN-SGC,14929,D,3
Information Technology with specialization in Network and Information Security,GEN-SGC,17685,D,3
Instrumentation and Control Engineering,GEN-SGC,68006,D,3
Mathematics and Computing,GEN-SGC,21411,D,3
Mechanical Engineering,GEN-SGC,79602,D,3
Bio-Technology,GEN-SGC,25865,OD,3
Computer Science and Engineering,GEN-SGC,3963,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,3255,OD,3
Electrical Engineering,GEN-SGC,13713,OD,3
Electronics and Communication Engineering,GEN-SGC,11117,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,8745,OD,3
Information Technology,GEN-SGC,5668,OD,3
Information Technology with specialization in Network and Information Security,GEN-SGC,6349,OD,3
Instrumentation and Control Engineering,GEN-SGC,20171,OD,3
Mathematics and Computing,GEN-SGC,8273,OD,3
Mechanical Engineering,GEN-SGC,23106,OD,3
Bio-Technology,GEN-SGC,84325,D,4
Computer Science and Engineering,GEN-SGC,11599,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,9567,D,4
Computer Science and Engineering with specialization in Data Science,GEN-SGC,13390,D,4
Electrical Engineering,GEN-SGC,59241,D,4
Electronics and Communication Engineering,GEN-SGC,28513,D,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,23134,D,4
Information Technology,GEN-SGC,15029,D,4
Information Technology with specialization in Network and Information Security,GEN-SGC,17826,D,4
Instrumentation and Control Engineering,GEN-SGC,71339,D,4
Mathematics and Computing,GEN-SGC,22094,D,4
Mechanical Engineering,GEN-SGC,82035,D,4
Bio-Technology,GEN-SGC,27190,OD,4
Computer Science and Engineering,GEN-SGC,3963,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,3255,OD,4
Electrical Engineering,GEN-SGC,17140,OD,4
Electronics and Communication Engineering,GEN-SGC,11117,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,8745,OD,4
Information Technology,GEN-SGC,5751,OD,4
Information Technology with specialization in Network and Information Security,GEN-SGC,8098,OD,4
Instrumentation and Control Engineering,GEN-SGC,23989,OD,4
Mathematics and Computing,GEN-SGC,8320,OD,4
Mechanical Engineering,GEN-SGC,25937,OD,4
Bio-Technology,GEN-SGC,93836,D,5
Computer Science and Engineering,GEN-SGC,17278,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,13805,D,5
Computer Science and Engineering with specialization in Data Science,GEN-SGC,18900,D,5
Electrical Engineering,GEN-SGC,73752,D,5
Electronics and Communication Engineering,GEN-SGC,42783,D,5
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,26930,D,5
Information Technology,GEN-SGC,21473,D,5
Information Technology with specialization in Network and Information Security,GEN-SGC,22410,D,5
Instrumentation and Control Engineering,GEN-SGC,77817,D,5
Mathematics and Computing,GEN-SGC,24528,D,5
Mechanical Engineering,GEN-SGC,95101,D,5
Bio-Technology,GEN-SGC,29210,OD,5
Computer Science and Engineering,GEN-SGC,7182,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-SGC,6466,OD,5
Electrical Engineering,GEN-SGC,20271,OD,5
Electronics and Communication Engineering,GEN-SGC,11897,OD,5
Electronics and Communication Engineering with specialization in Internet of Things,GEN-SGC,11172,OD,5
Information Technology,GEN-SGC,8965,OD,5
Information Technology with specialization in Network and Information Security,GEN-SGC,9824,OD,5
Instrumentation and Control Engineering,GEN-SGC,27068,OD,5
Mathematics and Computing,GEN-SGC,8320,OD,5
Mechanical Engineering,GEN-SGC,27980,OD,5
Computer Science and Engineering,GEN-PWD,246453,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,154908,D,1
Computer Science and Engineering with specialization in Data Science,GEN-PWD,383867,D,1
Electronics and Communication Engineering,GEN-PWD,735558,D,1
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,1055709,D,1
Information Technology,GEN-PWD,628313,D,1
Information Technology with specialization in Network and Information Security,GEN-PWD,631769,D,1
Mathematics and Computing,GEN-PWD,654496,D,1
Computer Science and Engineering,GEN-PWD,8344,OD,1
Electronics and Communication Engineering,GEN-PWD,23925,OD,1
Information Technology,GEN-PWD,25850,OD,1
Instrumentation and Control Engineering,GEN-PWD,190806,OD,1
Mechanical Engineering,GEN-PWD,171703,OD,1
Computer Science and Engineering,GEN-PWD,350145,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,246272,D,2
Computer Science and Engineering with specialization in Data Science,GEN-PWD,383867,D,2
Electronics and Communication Engineering,GEN-PWD,735558,D,2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,910934,D,2
Information Technology,GEN-PWD,672636,D,2
Information Technology with specialization in Network and Information Security,GEN-PWD,631769,D,2
Computer Science and Engineering,GEN-PWD,80408,OD,2
Electronics and Communication Engineering,GEN-PWD,218995,OD,2
Information Technology,GEN-PWD,206620,OD,2
Instrumentation and Control Engineering,GEN-PWD,287608,OD,2
Mechanical Engineering,GEN-PWD,281828,OD,2
Computer Science and Engineering,GEN-PWD,350145,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,246272,D,3
Computer Science and Engineering with specialization in Data Science,GEN-PWD,383867,D,3
Electronics and Communication Engineering,GEN-PWD,735558,D,3
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,910934,D,3
Information Technology,GEN-PWD,672636,D,3
Information Technology with specialization in Network and Information Security,GEN-PWD,631769,D,3
Computer Science and Engineering,GEN-PWD,80408,OD,3
Electronics and Communication Engineering,GEN-PWD,267993,OD,3
Information Technology,GEN-PWD,215109,OD,3
Instrumentation and Control Engineering,GEN-PWD,303875,OD,3
Mechanical Engineering,GEN-PWD,306377,OD,3
Computer Science and Engineering,GEN-PWD,350145,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,246272,D,4
Computer Science and Engineering with specialization in Data Science,GEN-PWD,383867,D,4
Electronics and Communication Engineering,GEN-PWD,735558,D,4
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,910934,D,4
Information Technology,GEN-PWD,672636,D,4
Information Technology with specialization in Network and Information Security,GEN-PWD,631769,D,4
Computer Science and Engineering,GEN-PWD,80408,OD,4
Electronics and Communication Engineering,GEN-PWD,281828,OD,4
Information Technology,GEN-PWD,267993,OD,4
Instrumentation and Control Engineering,GEN-PWD,303875,OD,4
Mechanical Engineering,GEN-PWD,403771,OD,4
Computer Science and Engineering,GEN-PWD,350145,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,246272,D,5
Computer Science and Engineering with specialization in Data Science,GEN-PWD,383867,D,5
Electronics and Communication Engineering,GEN-PWD,735558,D,5
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,910934,D,5
Information Technology,GEN-PWD,672636,D,5
Information Technology with specialization in Network and Information Security,GEN-PWD,631769,D,5
Computer Science and Engineering,GEN-PWD,80408,OD,5
Electronics and Communication Engineering,GEN-PWD,281828,OD,5
Information Technology,GEN-PWD,267993,OD,5
Instrumentation and Control Engineering,GEN-PWD,442960,OD,5
Mechanical Engineering,GEN-PWD,420586,OD,5
Computer Science and Engineering,GEN-PWD,350145,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,246272,D,U1
Computer Science and Engineering with specialization in Data Science,GEN-PWD,383867,D,U1
Electronics and Communication Engineering,GEN-PWD,735558,D,U1
Information Technology,GEN-PWD,672636,D,U1
Information Technology with specialization in Network and Information Security,GEN-PWD,631769,D,U1
Computer Science and Engineering,GEN-PWD,80408,OD,U1
Electronics and Communication Engineering,GEN-PWD,281828,OD,U1
Information Technology,GEN-PWD,267993,OD,U1
Instrumentation and Control Engineering,GEN-PWD,442960,OD,U1
Computer Science and Engineering,GEN-PWD,350145,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,246272,D,S
Computer Science and Engineering with specialization in Data Science,GEN-PWD,383867,D,S
Electronics and Communication Engineering,GEN-PWD,735558,D,S
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,910934,D,S
Information Technology,GEN-PWD,672636,D,S
Information Technology with specialization in Network and Information Security,GEN-PWD,631769,D,S
Computer Science and Engineering,GEN-PWD,80408,OD,S
Electronics and Communication Engineering,GEN-PWD,281828,OD,S
Information Technology,GEN-PWD,267993,OD,S
Instrumentation and Control Engineering,GEN-PWD,442960,OD,S
Computer Science and Engineering,GEN-PWD,350145,D,s2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,246272,D,s2
Computer Science and Engineering with specialization in Data Science,GEN-PWD,383867,D,s2
Electronics and Communication Engineering,GEN-PWD,735558,D,s2
Electronics and Communication Engineering with specialization in Internet of Things,GEN-PWD,910934,D,s2
Information Technology,GEN-PWD,672636,D,s2
Information Technology with specialization in Network and Information Security,GEN-PWD,631769,D,s2
Computer Science and Engineering,GEN-PWD,80408,OD,s2
Electronics and Communication Engineering,GEN-PWD,281828,OD,s2
Information Technology,GEN-PWD,267993,OD,s2
Instrumentation and Control Engineering,GEN-PWD,442960,OD,s2
Bio-Technology,EWS,98471,D,1
Computer Science and Engineering,EWS,17605,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,11057,D,1
Computer Science and Engineering with specialization in Data Science,EWS,20532,D,1
Electrical Engineering,EWS,54049,D,1
Electronics and Communication Engineering,EWS,41102,D,1
Electronics and Communication Engineering with specialization in Internet of Things,EWS,39128,D,1
Information Technology,EWS,24844,D,1
Information Technology with specialization in Network and Information Security,EWS,26469,D,1
Instrumentation and Control Engineering,EWS,56439,D,1
Mathematics and Computing,EWS,32188,D,1
Mechanical Engineering,EWS,71168,D,1
Bio-Technology,EWS,19150,OD,1
Computer Science and Engineering,EWS,3453,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,3287,OD,1
Computer Science and Engineering with specialization in Data Science,EWS,5897,OD,1
Electrical Engineering,EWS,10503,OD,1
Electronics and Communication Engineering,EWS,9322,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,EWS,7783,OD,1
Information Technology,EWS,5962,OD,1
Information Technology with specialization in Network and Information Security,EWS,6602,OD,1
